lat,lon,name
49.27378,-123.07742,Southbound Clark Dr @ William St
49.271208,-123.077466,Southbound Clark Dr @ Grant St
49.268967,-123.077555,Southbound Clark Dr @ E 1st Ave
49.267558,-123.077527,Southbound Clark Dr @ E 3rd Ave
49.264806,-123.07763,Southbound Clark Dr @ E 6th Ave
49.262018,-123.07773,Southbound Clark Dr @ E Broadway
49.259354,-123.077691,Southbound Clark Dr @ E 12 Ave
49.249651,-123.076243,Southbound Knight St @ E 23 Ave
49.248155,-123.076298,Southbound Knight St @ E King Edward Ave
49.24614,-123.076373,Southbound Knight St @ E 27 Ave
49.244204,-123.076425,Southbound Knight St @ E 29 Ave
49.242149,-123.076486,Southbound Knight St @ E 31 Ave
49.23988,-123.07656,Southbound Knight St @ E 33 Ave
49.238186,-123.076911,Southbound Knight St @ E 35 Ave
49.236514,-123.07705,Southbound Knight St @ E 37 Ave
49.234472,-123.077104,Southbound Knight St @ E 39 Ave
49.232305,-123.077224,Southbound Knight St @ E 41 Ave
49.230318,-123.077253,Southbound Knight St @ E 43 Ave
49.228692,-123.077321,Southbound Knight St @ E 45 Ave
49.227344,-123.077362,Southbound Knight St @ E 47 Ave
49.224925,-123.077479,Southbound Knight St @ E 49 Ave
49.223084,-123.077505,Southbound Knight St @ E 51 Ave
49.221522,-123.077568,Southbound Knight St @ E 53 Ave
49.218344,-123.077162,Southbound Knight St @ E 57 Ave
49.216969,-123.077184,Southbound Knight St @ E 58 Ave
49.215154,-123.077208,Southbound Knight St @ E 60 Ave
49.213443,-123.077228,Southbound Knight St @ E 62 Ave
49.212389,-123.077238,Southbound Knight St @ E 63 Ave
49.21125,-123.076921,Knight St Underpass @ SE Marine Dr
49.206054,-123.077678,Southbound Knight St @ Mitchell Rd
49.206873,-123.077182,Northbound Knight St @ Mitchell Rd
49.213213,-123.076965,Northbound Knight St @ E 63 Ave
49.214995,-123.076944,Northbound Knight St @ E 61 Ave
49.216763,-123.076922,Northbound Knight St @ E 59 Ave
49.218444,-123.076884,Northbound Knight St @ E 57 Ave
49.221998,-123.077282,Northbound Knight St @ E 53 Ave
49.223765,-123.077214,Northbound Knight St @ E 51 Ave
49.225701,-123.077098,Northbound Knight St @ E 49 Ave
49.227974,-123.077067,Northbound Knight St @ E 47 Ave
49.229335,-123.077025,Northbound Knight St @ E 45 Ave
49.230966,-123.076961,Northbound Knight St @ E 43 Ave
49.233088,-123.076848,Northbound Knight St @ E 41 Ave
49.235113,-123.07681,Northbound Knight St @ E 39 Ave
49.237188,-123.076748,Northbound Knight St @ E 37 Ave
49.240543,-123.076257,Northbound Knight St @ E 33 Ave
49.24199,-123.076223,Northbound Knight St @ E 32 Ave
49.244049,-123.076163,Northbound Knight St @ E 30 Ave
49.245776,-123.076103,Northbound Knight St @ E 28 Ave
49.248848,-123.075932,Northbound Knight St @ E King Edward Ave
49.249685,-123.075903,Northbound Knight St @ Kingsway
49.252354,-123.075894,Northbound Knight St @ E 20 Ave
49.253818,-123.075837,Northbound Knight St @ E 19 Ave
49.255554,-123.075773,Northbound Knight St @ E 17 Ave
49.260268,-123.077343,Northbound Clark Dr @ E 11 Ave
49.262754,-123.077367,Northbound Clark Dr @ E Broadway
49.264845,-123.077316,Northbound Clark Dr @ E 6th Ave
49.268147,-123.077256,Northbound Clark Dr @ E 3rd Ave
49.270771,-123.087153,Westbound Terminal Ave @ Begg St
49.271779,-123.093108,Westbound Terminal Ave @ Thornton St
49.269991,-123.077215,Northbound Clark Dr @ E 1st Ave
49.271749,-123.077197,Northbound Clark Dr @ Grant St
49.274264,-123.077153,Northbound Clark Dr @ William St
49.276842,-123.077921,Westbound Venables St @ Clark Dr
49.276868,-123.079737,Westbound Venables St @ Vernon Dr
49.276876,-123.083149,Westbound Venables St @ Raymur Ave
49.27661,-123.087839,Westbound Prior St @ Hawks Ave
49.276651,-123.09021,Westbound Prior St @ Heatley Ave
49.276725,-123.094157,Westbound Prior St @ Jackson Ave
49.278838,-123.097008,Northbound Gore Ave @ E Georgia St
49.280427,-123.097706,Westbound E Pender St @ Gore Ave
49.268064,-123.168411,Southbound Macdonald St @ W 4th Ave
49.289898,-123.128771,Eastbound W Pender St @ Nicola St
49.289364,-123.127117,Eastbound W Pender St @ Broughton St
49.288846,-123.125208,Eastbound W Pender St @ Jervis St
49.288213,-123.123062,Eastbound W Pender St @ Bute St
49.285445,-123.11425,Eastbound W Hastings St @ Granville St
49.280991,-123.018168,Eastbound Hastings St @ Ingleton Ave
49.280966,-123.015771,Eastbound Hastings St @ MacDonald Ave
49.280948,-123.008143,Eastbound Hastings St @ Madison Ave
49.280927,-123.005171,Eastbound Hastings St @ Willingdon Ave
49.280274,-123.003234,Southbound Willingdon Ave @ Pender St
49.278815,-123.003254,Southbound Willingdon Ave @ Frances St
49.277102,-123.003279,Southbound Willingdon Ave @ Union St
49.275223,-123.00331,Southbound Willingdon Ave @ Parker St
49.273455,-123.003294,Southbound Willingdon Ave @ William St
49.266007,-123.003347,Brentwood Station @ Bay 7
49.264033,-123.003368,Southbound Willingdon Ave @ Dawson St
49.254507,-123.003569,Eastbound Canada Way @ Willingdon Ave
49.254571,-122.997559,Eastbound Canada Way @ Beta Ave
49.254305,-122.992775,Eastbound Canada Way @ Wayburne Dr
49.252217,-122.989142,Southbound Canada Way @ Hardwick St
49.249929,-122.985898,Eastbound Canada Way @ 4800 Block
49.249555,-122.981263,Westbound Canada Way @ Douglas Rd
49.250067,-122.985846,Westbound Canada Way @ 4800 Block
49.252334,-122.988923,Northbound Canada Way @ Hardwick St
49.253824,-122.989318,Westbound Canada Way @ Royal Oak Ave
49.254779,-122.995127,Westbound Canada Way @ Wayburne Dr
49.254765,-122.9987,Westbound Canada Way @ Beta Ave
49.254741,-123.002423,Westbound Canada Way @ Willingdon Ave
49.263385,-123.003062,Northbound Willingdon Ave @ Juneau St
49.271387,-123.003117,Northbound Willingdon Ave @ Midlawn Dr
49.2741,-123.003095,Northbound Willingdon Ave @ William St
49.275944,-123.003113,Northbound Willingdon Ave @ Parker St
49.278616,-123.003062,Northbound Willingdon Ave @ Georgia St
49.281127,-123.009258,Westbound Hastings St @ Madison Ave
49.281147,-123.014877,Westbound Hastings St @ Gilmore Ave
49.281179,-123.01911,Westbound Hastings St @ Ingleton Ave
49.281222,-123.021845,Westbound Hastings St @ Esmond Ave
49.281212,-123.026407,Kootenay Loop @ Bay 6
49.287731,-123.120865,Westbound W Pender St @ Thurlow St
49.288565,-123.123694,Westbound W Pender St @ Bute St
49.289741,-123.12775,Westbound W Pender St @ Broughton St
49.290935,-123.130883,Westbound W Georgia St @ Cardero St
49.292951,-123.134018,Westbound W Georgia St @ Denman St
49.294006,-123.13563,Westbound W Georgia St @ Gilford St
49.297003,-123.136104,Westbound Stanley Park Dr @ Pipeline Rd
49.264,-123.243748,Southbound Wesbrook Mall @ Agronomy Rd
49.260754,-123.240994,Southbound Wesbrook Mall @ Thunderbird Blvd
49.257295,-123.237949,Southbound Wesbrook Mall @ Hampton Place
49.256014,-123.235156,Eastbound W 16 Ave @ Wesbrook Mall
49.258318,-123.221642,Eastbound W 16 Ave @ Pacific Spirit Park
49.258259,-123.214903,Eastbound W 16 Ave @ Blanca St
49.25819,-123.21185,Eastbound W 16 Ave @ Tolmie St
49.258107,-123.205776,Eastbound W 16 Ave @ Trimble St
49.257986,-123.197494,Eastbound W 16 Ave @ Camosun St
49.257917,-123.193063,Eastbound W 16 Ave @ Crown St
49.257833,-123.187544,Eastbound W 16 Ave @ Highbury St
49.249918,-123.184491,Eastbound W King Edward Ave @ Dunbar St
49.249892,-123.178128,Eastbound W King Edward Ave @ Blenheim St
49.250075,-123.172403,Eastbound W King Edward Ave @ Quesnel Dr
49.247954,-123.167306,Eastbound W King Edward Ave @ Puget Dr
49.248553,-123.162016,Eastbound W King Edward Ave @ Brakenridge St
49.249818,-123.158783,Eastbound W King Edward Ave @ Valley Dr
49.251217,-123.155187,Eastbound W King Edward Ave @ Yew St
49.251448,-123.153365,Eastbound W King Edward Ave @ Arbutus St
49.250503,-123.151127,Eastbound W King Edward Ave @ Maple Cres
49.249462,-123.148494,Eastbound W King Edward Ave @ Cypress St
49.249352,-123.144254,Eastbound W King Edward Ave @ Marguerite St
49.249267,-123.138678,Eastbound W King Edward Ave @ Granville St
49.249192,-123.133894,Eastbound W King Edward Ave @ Hudson St
49.24909,-123.127001,Eastbound W King Edward Ave @ Oak St
49.248988,-123.121932,Eastbound W King Edward Ave @ Willow St
49.248866,-123.114707,King Edward Station @ Bay 3
49.248697,-123.100559,Eastbound E King Edward Ave @ Main St
49.248638,-123.096185,Eastbound E King Edward Ave @ Prince Edward St
49.248609,-123.093688,Eastbound E King Edward Ave @ St. George St
49.24856,-123.08963,Eastbound E King Edward Ave @ Fraser St
49.248521,-123.085285,Eastbound E King Edward Ave @ St. Catherines St
49.248473,-123.081441,Eastbound E King Edward Ave @ Glen Dr
49.248429,-123.075675,Eastbound E King Edward Ave @ Knight St
49.242099,-123.057651,Northbound Nanaimo St @ Kingsway
49.244157,-123.056503,Northbound Nanaimo St @ Brock St
49.250567,-123.049111,Eastbound E 22 Ave @ Slocan St
49.250553,-123.043474,Eastbound E 22 Ave @ Boyd Diversion
49.250535,-123.038654,Eastbound E 22 Ave @ Lillooet St
49.250529,-123.033251,Eastbound E 22 Ave @ Rupert St
49.250536,-123.030547,Eastbound E 22 Ave @ Cassiar St
49.250584,-123.025808,Eastbound E 22 Ave @ Kootenay St
49.24878,-123.023043,Eastbound Kincaid St @ Boundary Rd
49.248763,-123.019355,Eastbound Kincaid St @ Smith Ave
49.248871,-123.01485,Eastbound Kincaid St @ MacDonald Ave
49.247462,-123.005459,Eastbound Sanderson Way @ Mathissi Place
49.251498,-123.004148,Northbound Willingdon Ave @ Goard Way
49.254192,-123.004109,Northbound Willingdon Ave @ Canada Way
49.254039,-123.004529,Southbound Willingdon Ave @ Canada Way
49.251436,-123.004474,Southbound Willingdon Ave @ Goard Way
49.247982,-123.004458,Southbound Willingdon Ave @ Sanderson Way
49.248583,-123.008823,Westbound Sanderson Way @ Gilmore Way
49.249351,-123.011149,Westbound Kincaid St @ Gilmore Way
49.24887,-123.020199,Westbound Kincaid St @ Smith Ave
49.248883,-123.023167,Westbound Kincaid St @ Boundary Rd
49.250709,-123.024281,Westbound E 22 Ave @ Boundary Rd
49.250701,-123.028964,Westbound E 22 Ave @ Anzio Dr
49.250678,-123.034851,Westbound E 22 Ave @ Rupert St
49.250669,-123.036911,Westbound E 22 Ave @ Windermere St
49.250692,-123.043612,Westbound E 22 Ave @ Renfrew St
49.248591,-123.055976,Nanaimo Station @ Bay 2
49.24547,-123.056785,Southbound Nanaimo St @ E 28 Ave
49.243673,-123.056787,Southbound Nanaimo St @ Brock St
49.24854,-123.073107,Westbound E King Edward Ave @ Kingsway
49.248608,-123.076586,Westbound E King Edward Ave @ Knight St
49.248594,-123.080402,Westbound E King Edward Ave @ Inverness St
49.248642,-123.084376,Westbound E King Edward Ave @ Windsor St
49.248724,-123.090591,Westbound E King Edward Ave @ Fraser St
49.248752,-123.094411,Westbound E King Edward Ave @ St. George St
49.248783,-123.097125,Westbound E King Edward Ave @ Prince Edward St
49.248868,-123.101632,Westbound E King Edward Ave @ Main St
49.248922,-123.105388,Westbound W King Edward Ave @ Ontario St
49.249023,-123.110516,Westbound W King Edward Ave @ Columbia St
49.249121,-123.116003,King Edward Station @ Bay 1
49.249205,-123.120844,Westbound W King Edward Ave @ Heather St
49.249302,-123.125107,Westbound W King Edward Ave @ Laurel St
49.249375,-123.128078,Westbound W King Edward Ave @ Oak St
49.249452,-123.132497,Westbound W King Edward Ave @ Selkirk St
49.24956,-123.139586,Westbound W King Edward Ave @ Granville St
49.249651,-123.145097,Westbound W King Edward Ave @ Marguerite St
49.249695,-123.14792,Westbound W King Edward Ave @ Pine Cres
49.251211,-123.151677,Westbound W King Edward Ave @ Maple Cres
49.251741,-123.153726,Westbound W King Edward Ave @ Arbutus St
49.251149,-123.156163,Westbound W King Edward Ave @ Yew St
49.249723,-123.159848,Westbound W King Edward Ave @ Valley Dr
49.248213,-123.165826,Westbound W King Edward Ave @ Trafalgar St
49.250163,-123.176132,Westbound W King Edward Ave @ Balaclava St
49.250183,-123.179077,Westbound W King Edward Ave @ Blenheim St
49.258091,-123.18653,Westbound W 16 Ave @ Alma St
49.258162,-123.191535,Westbound W 16 Ave @ Wallace St
49.258254,-123.197604,Westbound W 16 Ave @ Camosun St
49.258337,-123.203675,Westbound W 16 Ave @ Discovery St
49.258432,-123.20978,Westbound W 16 Ave @ Sasamat St
49.258508,-123.21457,Westbound W 16 Ave @ Blanca St
49.258662,-123.222569,Westbound W 16 Ave @ Pacific Spirit Park
49.258778,-123.238774,Northbound Wesbrook Mall @ 2900 Block
49.244186,-123.045328,29th Avenue Station @ Bay 2
49.234833,-123.04321,Southbound Rupert St @ School Ave
49.232545,-123.043201,Southbound Rupert St @ E 41 Ave
49.230767,-123.043216,Southbound Rupert St @ E 43 Ave
49.228961,-123.043214,Southbound Rupert St @ E 45 Ave
49.227481,-123.041563,Southbound Rupert St @ Kerr St
49.224314,-123.041185,Southbound Kerr St @ E 49 Ave
49.221906,-123.041297,Southbound Kerr St @ E 52 Ave
49.219855,-123.041405,Southbound Kerr St @ E 54 Ave
49.218403,-123.041467,Southbound Kerr St @ E 56 Ave
49.216248,-123.041587,Southbound Kerr St @ E 59 Ave
49.21544,-123.040483,Eastbound Rosemont Dr @ Kerr St
49.215571,-123.036746,Eastbound Rosemont Dr @ 3200 Block
49.216166,-123.034529,Southbound Butler St @ Rosemont Dr
49.215458,-123.031682,Eastbound Maquinna Dr @ Stikine Place
49.214195,-123.02994,Southbound Champlain Cres @ Langford Ave
49.212376,-123.029816,Southbound Champlain Cres @ Marquette Cres
49.21096,-123.026965,Northbound Matheson Cres @ Champlain Cres
49.211972,-123.025326,Northbound Matheson Cres @ Limewood Place
49.21425,-123.025462,Northbound Matheson Cres @ Raintree Court
49.215154,-123.025453,Northbound Matheson Cres @ Rumble Ave
49.21648,-123.025012,Northbound Matheson Cres @ Borham Cres
49.217418,-123.024627,Eastbound Arbor Ave @ Matheson Cres
49.217909,-123.023539,Northbound Boundary Rd @ Arbor Ave
49.220212,-123.023547,Northbound Boundary Rd @ Hurst Ave
49.222065,-123.024529,Westbound E 49 Ave @ Boundary Rd
49.223442,-123.028307,Westbound E 49 Ave @ Arlington St
49.225083,-123.032151,Northbound Tyne St @ E 49 Ave
49.226688,-123.032071,Northbound Tyne St @ E 47 Ave
49.228978,-123.031961,Northbound Tyne St @ E 45 Ave
49.229581,-123.037333,Northbound Joyce St @ E 45 Ave
49.231836,-123.03734,Northbound Joyce St @ Marmion Ave
49.234391,-123.03552,Northbound Joyce St @ Kingsway
49.236629,-123.033326,Northbound Joyce St @ Euclid Ave
49.236266,-123.033907,Southbound Joyce St @ Euclid Ave
49.235265,-123.034898,Southbound Joyce St @ Cherry St
49.232718,-123.037497,Southbound Joyce St @ E 41 Ave
49.229218,-123.036047,Eastbound E 45 Ave @ Doman St
49.228174,-123.032177,Southbound Tyne St @ E 46 Ave
49.226166,-123.032301,Southbound Tyne St @ E 47 Ave
49.22453,-123.03149,Eastbound E 49 Ave @ Tyne St
49.223027,-123.027926,Eastbound E 49 Ave @ Arlington St
49.221872,-123.026506,Southbound Frontenac St @ Hennepin Ave
49.220252,-123.026594,Southbound Frontenac St @ Hurst Ave
49.22009,-123.024161,Eastbound Hurst Ave @ Boundary Rd
49.217523,-123.024331,Westbound Arbor Ave @ Boundary Rd
49.216164,-123.025247,Southbound Matheson Cres @ Borham Cres
49.212728,-123.025161,Southbound Matheson Cres @ Chickadee Place
49.214374,-123.025642,Southbound Matheson Cres @ Raintree Court
49.210765,-123.027827,Westbound Champlain Cres @ Matheson Cres
49.214103,-123.029741,Northbound Champlain Cres @ Langford Ave
49.215603,-123.031944,Westbound Maquinna Dr @ Stikine Place
49.216141,-123.035466,Westbound Rosemont Dr @ Butler St
49.215611,-123.037361,Westbound Rosemont Dr @ 3200 Block
49.215575,-123.041111,Westbound Rosemont Dr @ Kerr St
49.217555,-123.041311,Northbound Kerr St @ E 58 Ave
49.223331,-123.041021,Northbound Kerr St @ E 51 Ave
49.22509,-123.040907,Northbound Kerr St @ E 49 Ave
49.227532,-123.041348,Northbound Rupert St @ Kerr St
49.229625,-123.043009,Northbound Rupert St @ E 45 Ave
49.231367,-123.042993,Northbound Rupert St @ E 43 Ave
49.233276,-123.042996,Northbound Rupert St @ E 41 Ave
49.238709,-123.032702,Joyce Station @ Bay 2
49.240302,-123.030526,Westbound Wellington Ave @ Joyce St
49.241397,-123.033186,Westbound Wellington Ave @ McHardy St
49.242748,-123.035635,Northbound Rupert St @ Wellington Ave
49.244846,-123.033756,Northbound Rupert St @ E 29 Ave
49.246536,-123.033689,Northbound Rupert St @ E 27 Ave
49.248137,-123.033674,Northbound Rupert St @ E 25 Ave
49.250951,-123.033666,Northbound Rupert St @ E 22 Ave
49.253435,-123.033663,Northbound Rupert St @ Seaforth Dr
49.255039,-123.033652,Northbound Rupert St @ E 17 Ave
49.25681,-123.033644,Northbound Rupert St @ Worthington Dr
49.258529,-123.033603,Northbound Rupert St @ Grandview Hwy
49.262245,-123.033587,Northbound Rupert St @ E Broadway
49.264088,-123.033609,Northbound Rupert St @ E 7th Ave
49.265981,-123.033605,Northbound Rupert St @ E 5th Ave
49.267805,-123.033576,Northbound Rupert St @ E 3rd Ave
49.270822,-123.033606,Northbound Rupert St @ Graveley St
49.272547,-123.033591,Northbound Rupert St @ Kitchener St
49.274384,-123.03354,Northbound Rupert St @ William St
49.27613,-123.03352,Northbound Rupert St @ Parker St
49.277386,-123.03308,Eastbound Adanac St @ Rupert St
49.277384,-123.029097,Eastbound Adanac St @ Skeena St
49.277369,-123.024867,Eastbound Adanac St @ Kootenay St
49.278725,-123.023311,Northbound Boundary Rd @ Georgia St
49.281408,-123.026254,Kootenay Loop @ Bay 3
49.279904,-123.023768,Southbound Boundary Rd @ E Pender St
49.277916,-123.023773,Southbound Boundary Rd @ E Georgia St
49.277492,-123.028787,Westbound Adanac St @ Skeena St
49.277105,-123.033686,Southbound Rupert St @ Adanac St
49.275459,-123.033703,Southbound Rupert St @ Parker St
49.272956,-123.033718,Southbound Rupert St @ Charles St
49.27109,-123.033737,Southbound Rupert St @ Grant St
49.269052,-123.033883,Southbound Rupert St @ E 1st Ave
49.267232,-123.033871,Southbound Rupert St @ E 3rd Ave
49.265956,-123.03388,Southbound Rupert St @ E 5th Ave
49.263542,-123.033894,Southbound Rupert St @ E 7th Ave
49.262185,-123.03393,Southbound Rupert St @ E Broadway
49.257755,-123.033953,Southbound Rupert St @ Grandview Hwy
49.255276,-123.03393,Southbound Rupert St @ E 16 Ave
49.253698,-123.033945,Southbound Rupert St @ E 18 Ave
49.252011,-123.033936,Southbound Rupert St @ E 20 Ave
49.25033,-123.033942,Southbound Rupert St @ E 22 Ave
49.248502,-123.033956,Southbound Rupert St @ E 24 Ave
49.246798,-123.033962,Southbound Rupert St @ E 26 Ave
49.245072,-123.033981,Southbound Rupert St @ E 28 Ave
49.243917,-123.034741,Southbound Rupert St @ Price St
49.242237,-123.035603,Eastbound Wellington Ave @ Rupert St
49.241059,-123.032729,Eastbound Wellington Ave @ McHardy St
49.2398,-123.030473,Southbound Joyce St @ Wellington Ave
49.238592,-123.032425,Joyce Station @ Bay 1 Unload Only
49.236321,-123.027853,Eastbound Vanness Ave @ Melbourne St
49.235076,-123.023292,Northbound Boundary Rd @ Vanness Ave
49.236949,-123.022912,Eastbound Burke St @ Boundary Rd
49.237291,-123.019798,Northbound Smith Ave @ Burke St
49.23903,-123.019776,Northbound Smith Ave @ Brandon St
49.240426,-123.019753,Northbound Smith Ave @ Price St
49.243373,-123.01973,Northbound Smith Ave @ Moscrop St
49.24545,-123.019724,Northbound Smith Ave @ Fir St
49.247336,-123.019726,Northbound Smith Ave @ Spruce St
49.249639,-123.017354,Northbound Ingleton Ave @ Sunset St
49.25222,-123.019698,Northbound Smith Ave @ Avondale St
49.256757,-123.023409,Northbound Boundary Rd @ Dominion St
49.258575,-123.023406,Northbound Boundary Rd @ Grandview Hwy
49.26604,-123.023373,Northbound Boundary Rd @ Lougheed Hwy
49.268791,-123.023347,Northbound Boundary Rd @ 2nd Ave
49.269895,-123.023355,Northbound Boundary Rd @ 1st Ave
49.272518,-123.02333,Northbound Boundary Rd @ Kitchener St
49.274253,-123.023314,Northbound Boundary Rd @ William St
49.276981,-123.023311,Northbound Boundary Rd @ Venables St
49.283253,-123.031278,Northbound Cassiar Connector @ 100 Block
49.27654,-123.02375,Southbound Boundary Rd @ Douglas Rd
49.274644,-123.023771,Southbound Boundary Rd @ Napier St
49.271739,-123.023795,Southbound Boundary Rd @ Kitchener St
49.26913,-123.023801,Southbound Boundary Rd @ E 1st Ave
49.263322,-123.023842,Southbound Boundary Rd @ Henning Dr
49.259136,-123.023869,Southbound Boundary Rd @ Regent St
49.257666,-123.023879,Southbound Boundary Rd @ Grandview Hwy
49.254148,-123.022894,Eastbound Laurel St @ Boundary Rd
49.253862,-123.019847,Southbound Smith Ave @ Laurel St
49.25269,-123.019844,Southbound Smith Ave @ Avondale St
49.251237,-123.019879,Southbound Smith Ave @ Nithsdale St
49.25,-123.019899,Southbound Smith Ave @ Sunset St
49.249331,-123.017521,Southbound Ingleton Ave @ Sunset St
49.24847,-123.019893,Southbound Smith Ave @ Kincaid St
49.24677,-123.019897,Southbound Smith Ave @ Spruce St
49.236626,-123.023676,Southbound Boundary Rd @ Burke St
49.234733,-123.024194,Westbound Vanness Ave @ Boundary Rd
49.236726,-123.028401,Westbound Vanness Ave @ Melbourne St
49.237907,-123.031047,Joyce Station @ Bay 4
49.210359,-123.027535,Southbound Matheson Cres @ Champlain Cres
49.208224,-123.031482,Westbound SE Marine Dr @ Matheson Cres
49.208441,-123.03581,Westbound SE Marine Dr @ Fieldstone Ave
49.208162,-123.042926,Westbound SE Marine Dr @ Kerr St
49.207743,-123.048165,Westbound SE Marine Dr @ Jellicoe St
49.207187,-123.057208,Westbound SE Marine Dr @ Elliott St
49.208533,-123.062381,Westbound SE Marine Dr @ Gladstone St
49.212049,-123.059294,Northbound Nanaimo St @ Fraserview Dr
49.213192,-123.057069,Northbound Muirfield Dr @ Scarboro Ave
49.214723,-123.055961,Northbound Muirfield Dr @ Bobolink Ave
49.217274,-123.055257,Northbound Muirfield Dr @ Lynbrook Dr
49.218226,-123.054997,Eastbound Ashburn St @ Elliott St
49.220497,-123.0548,Northbound Elliott St @ E 54 Ave
49.222238,-123.054709,Northbound Elliott St @ E 52 Ave
49.225178,-123.054616,Northbound Elliott St @ E 49 Ave
49.228739,-123.054556,Northbound Elliott St @ E 46 Ave
49.227113,-123.054592,Northbound Elliott St @ Waverley Ave
49.231191,-123.055124,Northbound Clarendon St @ E 43 Ave
49.23319,-123.055335,Northbound Clarendon St @ E 41 Ave
49.235129,-123.055396,Northbound Clarendon St @ E 39 Ave
49.237621,-123.055365,Northbound Clarendon St @ E 37 Ave
49.244269,-123.045608,29th Avenue Station @ Bay 1
49.232504,-123.055437,Southbound Clarendon St @ E 41 Ave
49.229145,-123.054924,Southbound Elliott St @ E 45 Ave
49.227337,-123.054776,Southbound Elliott St @ E 47 Ave
49.224553,-123.054884,Southbound Elliott St @ E 49 Ave
49.222288,-123.054911,Southbound Elliott St @ E 51 Ave
49.218817,-123.055039,Southbound Elliott St @ E 56 Ave
49.217307,-123.055499,Southbound Muirfield Dr @ Ashburn St
49.215481,-123.055616,Southbound Muirfield Dr @ Hoylake Ave
49.214167,-123.056564,Southbound Muirfield Dr @ Bobolink Ave
49.212549,-123.05788,Southbound Muirfield Dr @ Scarboro Ave
49.209318,-123.065395,Eastbound SE Marine Dr @ Victoria Dr
49.208087,-123.061681,Eastbound SE Marine Dr @ Gladstone St
49.207215,-123.059043,Eastbound SE Marine Dr @ Nanaimo St
49.207019,-123.056143,Eastbound SE Marine Dr @ Elliott St
49.207592,-123.047214,Eastbound SE Marine Dr @ Jellicoe St
49.207748,-123.044803,Eastbound SE Marine Dr @ Kerr St
49.208333,-123.035248,Eastbound SE Marine Dr @ Fieldstone Ave
49.208301,-123.030733,Northbound Matheson Cres @ SE Marine Dr
49.286899,-123.12119,Burrard Station @ Bay 4
49.286391,-123.121757,Burrard Station @ Bay 3
49.2809,-123.00183,Eastbound Hastings St @ Alpha
49.280896,-122.996968,Eastbound Hastings St @ Beta Ave
49.280184,-122.989776,Eastbound Hastings St @ Hythe Ave
49.280252,-122.987294,Eastbound Hastings St @ Springer Ave
49.280242,-122.983238,Eastbound Hastings St @ Howard Ave
49.280436,-122.98142,Westbound Hastings St @ Holdom Ave
49.28043,-122.984501,Westbound Hastings St @ Howard Ave
49.280441,-122.988354,Westbound Hastings St @ Springer Ave
49.28024,-122.991013,Westbound Hastings St @ Hythe Ave
49.281077,-122.995896,Westbound Hastings St @ Gamma Ave
49.281099,-123.000747,Westbound Hastings St @ Alpha Ave
49.247687,-123.231681,Northbound Wesbrook Mall @ Triumf Centre
49.255191,-123.238457,Westbound W 16 Ave @ Wesbrook Mall
49.236996,-123.204972,Eastbound SW Marine Dr @ Kullahun Dr
49.234685,-123.194154,Eastbound W 41 Ave @ Crown St
49.234701,-123.190529,Eastbound W 41 Ave @ Wallace St
49.234704,-123.187956,Eastbound W 41 Ave @ Highbury St
49.232871,-123.05213,Westbound E 41 Ave @ Wales St
49.234831,-123.185966,Dunbar Loop @ Bay 5
49.234831,-123.190048,Westbound W 41 Ave @ Olympic St
49.234836,-123.19284,Westbound W 41 Ave @ Holland St
49.234042,-123.193856,Southbound Crown St @ SW Marine Dr
49.235286,-123.197663,Westbound SW Marine Dr @ Camosun St
49.237441,-123.205607,Westbound SW Marine Dr @ Kullahun Dr
49.274742,-123.211352,Eastbound NW Marine Dr @ Tolmie St
49.271953,-123.203426,Eastbound NW Marine Dr @ Discovery St
49.268799,-123.200827,Eastbound NW Marine Dr @ Locarno Cres
49.269195,-123.215565,Westbound W 4th Ave @ Blanca St
49.273342,-123.239004,Westbound Chancellor Blvd @ Hamber Rd
49.273563,-123.246195,Westbound Chancellor Blvd @ Allison Rd
49.270517,-123.255442,Westbound NW Marine Dr @ Cecil Green Park Rd
49.268769,-123.258526,Eastbound NW Marine Dr @ West Mall
49.273301,-123.246837,Eastbound Chancellor Blvd @ Western Parkway
49.272894,-123.237649,Eastbound Chancellor Blvd @ Hamber Rd
49.271904,-123.203022,Westbound NW Marine Dr @ Discovery St
49.274065,-123.205593,Northbound NW Marine Dr @ Belmont Ave
49.274502,-123.209135,Westbound NW Marine Dr @ Sasamat St
49.275093,-123.212054,Westbound NW Marine Dr @ Tolmie St
49.269179,-123.145428,Northbound Burrard St @ W 3rd Ave
49.268549,-123.145798,Southbound Burrard St @ W 3rd Ave
49.232611,-123.18547,Southbound Dunbar St @ W 43 Ave
49.231131,-123.185505,Southbound Dunbar St @ SW Marine Dr
49.23008,-123.179685,Eastbound SW Marine Dr @ Blenheim St
49.228712,-123.175122,Eastbound SW Marine Dr @ Balaclava St
49.207414,-123.123941,Westbound SW Marine Dr @ Heather St
49.227269,-123.168448,Eastbound W 49 Ave @ McCleery St
49.227223,-123.164688,Eastbound W 49 Ave @ Marine Cres
49.227171,-123.160812,Eastbound W 49 Ave @ Balsam St
49.227149,-123.15842,Eastbound W 49 Ave @ Yew St
49.227103,-123.15547,Eastbound W 49 Ave @ Arbutus St
49.227085,-123.153974,Eastbound W 49 Ave @ East Blvd
49.22701,-123.147554,Eastbound W 49 Ave @ Angus Dr
49.226972,-123.144546,Eastbound W 49 Ave @ Marguerite St
