stop_no,stop_name,line_con,Longitude,Latitude,x,y
50060,Northbound Macdonald St @ W Broadway,002; 014; N22,-123.168174,49.264458,-13711018.411617314,6319854.098596694
50061,Northbound Macdonald St @ W 7th Ave,002; 014; N22,-123.168302,49.266074,-13711032.660512136,6320129.77114936
50063,Northbound Macdonald St @ W 4th Ave,002; N22,-123.168204,49.268707,-13711021.751202038,6320578.952513986
50064,Northbound Macdonald St @ W 2nd Ave,002; N22,-123.168148,49.270381,-13711015.517310554,6320864.544016359
50067,Eastbound Cornwall Ave @ Balsam St,002; N22,-123.159332,49.272582,-13710034.12467972,6321240.058702202
50069,Eastbound Cornwall Ave @ Yew St,002; N22,-123.154568,49.272507,-13709503.798625585,6321227.262605736
50070,Eastbound Cornwall Ave @ Arbutus St,002; N22,-123.152226,49.272471,-13709243.088378144,6321221.120486344
50072,Eastbound Cornwall Ave @ Cypress St,002; N22,-123.14734,49.272368,-13708699.18134613,6321203.547225064
50073,Northbound Burrard St @ Pacific St,002; N22,-123.131783,49.277226,-13706967.38402786,6322032.430896708
50074,Eastbound Davie St @ Burrard St,006,-123.128901,49.278793,-13706646.561255394,6322299.813628658
50075,Northbound Burrard St @ Davie St,002; 044; N22,-123.129252,49.278885,-13706685.63439666,6322315.512176882
50076,Eastbound W Pender St @ Burrard St,005; 019; 022; 209; 210; 211; 214; N24,-123.117245,49.286121,-13705349.021270704,6323550.3288645735
50077,Eastbound W Pender St @ Granville St,005; 019; 022; 044; 209; 210; 211; 214; N24,-123.115231,49.284791,-13705124.82381625,6323323.352006436
50078,Eastbound W Pender St @ Seymour St,005; 014; 017; 019; 022; 209; 210; 211; 214; N15; N19; N24,-123.113589,49.283753,-13704942.037212368,6323146.211915075
50080,Eastbound W Pender St @ Hamilton St,005; 017; 019; 022; N15; N19; N24,-123.110618,49.281799,-13704611.30700522,6322812.761782399
50081,Southbound Cambie St @ Dunsmuir St,005; 006; N15; N24,-123.111146,49.280808,-13704670.083696358,6322643.652665529
50085,Yaletown-Roundhouse Station @ Bay 3,023,-123.121945,49.27402,-13705872.222877435,6321485.406287657
50086,Westbound Pacific Blvd @ Drake St,023,-123.124214,49.27342,-13706124.806802044,6321383.035076479
50087,Westbound Pacific St @ Richards St,023,-123.127085,49.273623,-13706444.405060112,6321417.670530218
50091,Westbound W Pender St @ Carrall St,004; 007; 019; 022; 209; 210; 211; 214; N19,-123.104998,49.280707,-13703985.69146696,6322626.417719311
50093,Westbound W Pender St @ Abbott St,004; 007; 019; 022; 209; 210; 211; 214; N19,-123.108213,49.28129,-13704343.583629863,6322725.903093053
50094,Westbound W Pender St @ Hamilton St,004; 005; 007; 019; 022; 209; 210; 211; 214; N19,-123.11137,49.282472,-13704695.019262295,6322927.607751944
50095,Westbound W Pender St @ Seymour St,004; 005; 007; 010; 019; 022; 209; 210; 211; 214; N19; N22,-123.113429,49.283818,-13704924.226093838,6323157.304393244
50096,Westbound W Pender St @ Granville St,004; 005; 007; 010; 019; 022; 209; 210; 211; 214; N19; N22; N24,-123.114596,49.284575,-13705054.135939596,6323286.490177289
50097,Westbound W Pender St @ Howe St,005; 019; 022,-123.116055,49.285523,-13705216.551076662,6323448.273850529
50098,Southbound Burrard St @ Davie St,002; N22,-123.12964,49.278914,-13706728.82635909,6322320.460638374
50103,Westbound Cornwall Ave @ Arbutus St,002; N22,-123.152989,49.272608,-13709328.02514962,6321244.49468685
50104,Westbound Cornwall Ave @ Yew St,002; N22,-123.155439,49.272645,-13709600.757902062,6321250.807438265
50105,Westbound Cornwall Ave @ Point Grey Rd,002; N22,-123.160216,49.272731,-13710132.531109584,6321265.480338228
50106,Westbound Cornwall Ave @ Trafalgar St,002; N22,-123.164636,49.272799,-13710624.563258888,6321277.082184215
50107,Southbound Macdonald St @ W 1st Ave,002; N22,-123.168323,49.270753,-13711034.998221444,6320928.010110682
50109,Southbound Macdonald St @ W 6th Ave,002; 014; N22,-123.168483,49.266274,-13711052.80933997,6320163.889667386
50110,Southbound Macdonald St @ W Broadway,002; N22,-123.168373,49.264268,-13711040.56419598,6319821.687194173
50111,Southbound Macdonald St @ W 11 Ave,002; N22,-123.16835,49.261885,-13711038.003847696,6319415.190569955
50112,Southbound Macdonald St @ W 13 Ave,002; N22,-123.168421,49.260226,-13711045.90753154,6319132.206817689
50113,Southbound Macdonald St @ W 16 Ave,002; N22,-123.168496,49.257315,-13711054.25649335,6318635.68628513
50114,Westbound W 16 Ave @ Macdonald St,002; 033,-123.168896,49.257816,-13711098.784289667,6318721.138265
50115,Westbound W 16 Ave @ Mackenzie St,002; 033,-123.170777,49.257839,-13711308.176251847,6318725.061231011
50116,Westbound W 16 Ave @ Balaclava St,002; 033,-123.17458,49.257904,-13711731.524275338,6318736.14788396
50119,Southbound Macdonald St @ W 21 Ave,002; N22,-123.16787,49.253375,-13710984.570492111,6317963.698950243
50121,Southbound Macdonald St @ Alamein Ave,002; N22,-123.167913,49.249858,-13710989.357230216,6317363.901754247
50123,Westbound W King Edward Ave @ Puget Dr,002; 025; N22,-123.170432,49.249627,-13711269.771027526,6317324.507983177
50124,Southbound Quesnel Dr @ W King Edward Ave,002; N22,-123.171914,49.249603,-13711434.746512882,6317320.415134414
50126,Southbound Mackenzie St @ W 29 Ave,002; N22,-123.170308,49.245848,-13711255.967410669,6316680.079344939
50128,Southbound Mackenzie St @ W 33 Ave,002; N22,-123.170345,49.241997,-13711260.086231824,6316023.42336483
50130,Southbound Mackenzie St @ W 37 Ave,002; N22,-123.170377,49.238254,-13711263.648455532,6315385.232152434
50132,Eastbound W 41 Ave @ Mackenzie St,041,-123.169829,49.234673,-13711202.645374576,6314774.707629552
50133,Westbound W 41st Ave @ Willow St,041,-123.124174,49.233946,-13706120.354022412,6314650.76683847
50134,Eastbound W 41 Ave @ Willow St,041,-123.123477,49.233687,-13706042.764337333,6314606.612306812
50136,Oakridge-41st Ave Station @ Bay 2,R4,-123.116867,49.23344,-13705306.942503188,6314564.503760632
50137,Eastbound W 41 Ave @ Cambie St,041,-123.115623,49.233415,-13705168.46105664,6314560.241773765
50138,Eastbound W 41 Ave @ Columbia St,041,-123.111462,49.23327,-13704705.26065545,6314535.52229247
50139,Eastbound W 41 Ave @ Manitoba St,041,-123.107725,49.233142,-13704289.259718357,6314513.701017552
50140,Eastbound E 41 Ave @ Ontario St,041,-123.105218,49.233063,-13704010.181754936,6314500.233227658
50142,Northbound Main St @ SE Marine Dr,003,-123.102035,49.211565,-13703655.851815742,6310836.089685298
50146,Northbound Main St @ E 59 Ave,003,-123.101819,49.217015,-13703631.806805732,6311764.843063648
50147,Northbound Main St @ E 57 Ave,003,-123.10174,49.218788,-13703623.012565956,6312067.008211815
50150,Northbound Main St @ E 51 Ave,003,-123.101593,49.223638,-13703606.64860081,6312893.629287969
50151,Northbound Main St @ E 49 Ave,003,-123.10147,49.225975,-13703592.956303444,6313291.970306111
50154,Northbound Main St @ E 43 Ave,003,-123.101306,49.231454,-13703574.699906953,6314225.938243933
50155,Northbound Main St @ E 41 Ave,003,-123.101394,49.233445,-13703584.49602214,6314565.356158265
50156,Westbound E 41 Ave @ Main St,041,-123.102082,49.233207,-13703661.083831808,6314524.782126654
50157,Westbound W 41 Ave @ Ontario St,041,-123.106197,49.233269,-13704119.163536422,6314535.351813538
50158,Westbound W 41 Ave @ Columbia St,041,-123.11122,49.233442,-13704678.321338678,6314564.8447196735
50160,Oakridge-41st Ave Station @ Bay 5,041,-123.116855,49.233681,-13705305.606669296,6314605.589424654
50162,Northbound Main St @ E 39 Ave,003,-123.101505,49.235734,-13703596.85248562,6314955.592855637
50163,Northbound Main St @ E 36 Ave,003,-123.101502,49.23802,-13703596.518527146,6315345.336151626
50165,Northbound Main St @ E 33 Ave,003,-123.101314,49.241308,-13703575.59046288,6315905.943444621
50166,Northbound Main St @ E 30 Ave,003,-123.101232,49.243554,-13703566.462264633,6316288.910150717
50167,Northbound Main St @ E 28 Ave,003,-123.101101,49.245968,-13703551.87941134,6316700.542052323
50169,Northbound Main St @ E King Edward Ave,003,-123.100891,49.249121,-13703528.502318274,6317238.217509676
50174,Northbound Main St @ E 12 Ave,003,-123.100888,49.260528,-13703528.1683598,6319183.719728003
50176,Northbound Main St @ E Broadway,003,-123.100792,49.263233,-13703517.481688686,6319645.1325351065
50177,Northbound Main St @ E 6th Ave,003; 008; 019; N19; N8,-123.100685,49.265339,-13703505.570503172,6320004.386783599
50178,Northbound Main St @ E 5th Ave,003; 008; 019; N19; N8,-123.100662,49.266719,-13703503.01015488,6320239.803866191
50179,Northbound Main St @ E 2nd Ave,003; 008; 019; N19; N8,-123.100505,49.269455,-13703485.532994824,6320706.56328996
50180,Northbound Main St @ Industrial Ave,003; 008; 019; N19; N8,-123.100432,49.270803,-13703477.406672,6320936.540536188
50181,Main Street-Science World Station @ Bay 2,003; 008; 019; 022; N19; N8,-123.099831,49.273395,-13703410.503658032,6321378.769636371
50182,Northbound Main St @ National Ave,003; 008; 019; 022; N19; N8,-123.099748,49.275321,-13703401.264140297,6321707.385474592
50184,Northbound Main St @ E Georgia St,003; 008; 019; 022; N19; N8,-123.099607,49.278968,-13703385.568092097,6322329.675022693
50185,Westbound E Hastings St @ Main St,003; 008; N20; N35; N8,-123.1003,49.28144,-13703462.712499216,6322751.49986315
50186,Westbound W Hastings St @ Carrall St,003; 008; 014; 016; 020; N20; N35; N8,-123.105366,49.281733,-13704026.657039572,6322801.4991119765
50187,Westbound W Hastings St @ Abbott St,003; 008; 014; 016; 020; N20; N35; N8,-123.108043,49.282221,-13704324.659316426,6322884.774970818
50188,Westbound W Hastings St @ Hamilton St,003; 008; 014; 016; 020; N20; N35; N8,-123.110279,49.283085,-13704573.569697842,6323032.216217482
50189,Southbound Richards St @ W Hastings St,005; 010; 020,-123.11242,49.283796,-13704811.904727628,6323153.550014383
50190,Southbound Richards St @ Dunsmuir St,020,-123.115253,49.281944,-13705127.272845048,6322837.5055809645
50195,Westbound W 41 Ave @ Oak St,R4,-123.128633,49.234081,-13706616.72763186,6314673.78184058
50196,Westbound W 41 Ave @ Selkirk St,041,-123.132951,49.234201,-13707097.405193107,6314694.239673033
50197,Westbound W 41 Ave @ Cartier St,041,-123.137,49.234332,-13707548.137811327,6314716.57286354
50198,Westbound W 41 Ave @ Granville St,041,-123.139167,49.234391,-13707789.367147878,6314726.6313427305
50199,Eastbound W 41 Ave @ Granville St,R4,-123.138484,49.23422,-13707713.335935663,6314697.4788344
50200,Eastbound W 41 Ave @ Selkirk St,041,-123.132898,49.23404,-13707091.505260097,6314666.792092545
50201,Eastbound W 41 Ave @ Osler St,041,-123.129836,49.233911,-13706750.644979283,6314644.799996338
50203,Northbound Granville St @ W 38 Ave,010; N10,-123.139374,49.237418,-13707812.410282472,6315242.698590844
50204,Northbound Granville St @ W 36 Ave,010; N10,-123.13931,49.239279,-13707805.28583506,6315559.992503062
50205,Northbound Granville St @ W 34 Ave,010; N10,-123.13924,49.241186,-13707797.493470704,6315885.141655683
50206,Northbound Granville St @ Minto Cres,010; N10,-123.139178,49.243144,-13707790.591662277,6316218.999523641
50207,Northbound Granville St @ N Connaught Dr,010; N10,-123.139081,49.245722,-13707779.79367167,6316658.593555711
50208,Northbound Granville St @ Nanton Ave,010; N10,-123.139023,49.24769,-13707773.337141205,6316994.187380615
50209,Northbound Granville St @ W King Edward Ave,010; N10,-123.138924,49.250127,-13707762.316511612,6317409.776118223
50210,Northbound Granville St @ Balfour Ave,010; N10,-123.138834,49.252263,-13707752.29775744,6317774.051316248
50211,Northbound Granville St @ Matthews Ave,010; N10,-123.138804,49.253467,-13707748.958172718,6317979.38941347
50212,Northbound Granville St @ W 16 Ave,010; N10,-123.138663,49.257367,-13707733.262124518,6318644.555512161
50213,Northbound Granville St @ W 14 Ave,010; N10,-123.138595,49.25921,-13707725.692399142,6318958.907420264
50214,Northbound Granville St @ W 12 Ave,010; 016; N10,-123.13852,49.261157,-13707717.343437333,6319291.010874418
50217,Northbound Granville St @ W 7th Ave,010; 014; 016; N10; N17; N9,-123.138349,49.265651,-13707698.30780441,6320057.610939289
50218,Northbound Granville St @ W 5th Ave,010; 016; N10; N17; N9,-123.138259,49.267404,-13707688.289050238,6320356.661892385
50220,Northbound Granville St @ Davie St,004; 007; 010; 014; 016; 050,-123.125372,49.277584,-13706253.714772385,6322093.516949552
50228,Eastbound E Cordova St @ Main St,003; 008; N8,-123.099988,49.282229,-13703427.980818087,6322886.140155697
50229,Southbound Main St @ E Hastings St,003; 004; 007; 008; N8,-123.099812,49.28081,-13703408.388587708,6322643.99395195
50230,Southbound Main St @ Keefer St,003; 008; 019; 022; N19; N8,-123.099896,49.279029,-13703417.739424933,6322340.083876377
50232,Southbound Main St @ National Ave,003; 008; 019; 022; N19; N8,-123.100141,49.274506,-13703445.012700178,6321568.327881512
50233,Main Street-Science World Station @ Bay 1,003; 008; 019; 023; N19; N8,-123.100189,49.273072,-13703450.356035735,6321323.660344536
50234,Southbound Main St @ Switchmen St,003; 008; 019; N19; N8,-123.100821,49.270621,-13703520.709953915,6320905.489828883
50236,Southbound Main St @ E 5th Ave,003,-123.100989,49.265849,-13703539.411628371,6320091.387981884
50240,Southbound Main St @ E 12 Ave,003,-123.10127,49.259888,-13703570.692405283,6319074.553669378
50241,Southbound Main St @ E 14 Ave,003,-123.101305,49.258082,-13703574.58858746,6318766.508331392
50242,Southbound Main St @ E 16 Ave,003,-123.101386,49.256251,-13703583.605466217,6318454.210306814
50244,Southbound Main St @ E 20 Ave,003,-123.101095,49.252395,-13703551.211494396,6317796.563222005
50245,Southbound Main St @ E 22 Ave,003,-123.101089,49.250676,-13703550.543577451,6317503.401525178
50246,Southbound Main St @ E King Edward Ave,003,-123.101194,49.248466,-13703562.232123986,6317126.518704175
50248,Southbound Main St @ E 30 Ave,003,-123.101498,49.243003,-13703596.073249184,6316194.95722261
50249,Southbound Main St @ E 33 Ave,003,-123.101629,49.240211,-13703610.65610248,6315718.899697029
50250,Southbound Main St @ E 36 Ave,003,-123.101715,49.23788,-13703620.229578683,6315321.466839808
50253,Eastbound E 41 Ave @ Main St,R4,-123.101913,49.232967,-13703642.270837864,6314483.867334751
50255,Southbound Main St @ E 43 Ave,003,-123.101591,49.230612,-13703606.42596183,6314082.40148384
50256,Southbound Main St @ E 46 Ave,003,-123.101625,49.228145,-13703610.210824514,6313661.863088746
50258,Southbound Main St @ E 51 Ave,003,-123.101804,49.223508,-13703630.137013368,6312871.47137625
50259,Southbound Main St @ E 54 Ave,003,-123.101949,49.22075,-13703646.278339531,6312401.396492862
50260,Southbound Main St @ E 56 Ave,003,-123.102003,49.218969,-13703652.289592035,6312097.855912295
50263,Southbound Main St @ E 62 Ave,003,-123.102217,49.213842,-13703676.111963063,6311224.108688894
50264,Southbound Main St @ E 63 Ave,003,-123.102245,49.212975,-13703679.228908809,6311076.362850578
50265,Eastbound E 65 Ave @ Main St,003,-123.101625,49.211695,-13703610.210824514,6310858.242243529
50268,Eastbound University Blvd @ Allison Rd,004; 009; 014; 099; N17,-123.241849,49.266827,-13719219.875101509,6320258.228089593
50270,Eastbound University Blvd @ 5300 Block,004; 009; 014; N17,-123.235217,49.265327,-13718481.60423857,6320002.339707408
50271,Eastbound University Blvd @ 5100 Block,004; 009; 014; N17,-123.229095,49.263486,-13717800.106315931,6319688.289998685
50272,Northbound Blanca St @ W 10 Ave,004,-123.215067,49.264289,-13716238.516499083,6319825.2695009485
50273,Blanca Loop @ Bay 1,004; 014,-123.21585,49.265243,-13716325.679660374,6319988.010188018
50274,Eastbound W 10 Ave @ Blanca St,009; 014; N17,-123.214641,49.263836,-13716191.094396004,6319747.994364474
50275,Eastbound W 10 Ave @ Tolmie St,009; 014; N17,-123.211737,49.26381,-13715867.82259474,6319743.559168454
50276,Eastbound W 10 Ave @ Sasamat St,009; 014; 099; N17,-123.208525,49.263764,-13715510.264390312,6319735.712288917
50277,Eastbound W 10 Ave @ Trimble St,009; 014; N17,-123.205581,49.263689,-13715182.53980942,6319722.918479265
50278,Eastbound W 10 Ave @ Discovery St,009; 014; N17,-123.202595,49.263657,-13714850.13980991,6319717.459793064
50279,Eastbound W 10 Ave @ Courtenay St,009; 014; N17,-123.199436,49.263605,-13714498.481538491,6319708.589435538
50280,Eastbound W 10 Ave @ Camosun St,009; 014; N17,-123.196532,49.263564,-13714175.20973723,6319701.595506391
50281,Eastbound W 10 Ave @ Crown St,009; 014; N17,-123.193422,49.263526,-13713829.006120862,6319695.113333339
50282,Eastbound W 10 Ave @ Wallace St,009; 014; N17,-123.190678,49.263472,-13713523.545438126,6319685.901832862
50283,Eastbound W 10 Ave @ Highbury St,009; 014; N17,-123.187456,49.263434,-13713164.87403879,6319679.4196719
50284,Westbound W 41 Ave @ Granville St,R4,-123.140514,49.234426,-13707939.314501977,6314732.598242843
50285,Westbound W 41 Ave @ Marguerite St,041,-123.145101,49.234499,-13708449.937006244,6314745.043505255
50286,Westbound W 41 Ave @ Angus Dr,041,-123.148146,49.234547,-13708788.90485571,6314753.2267015185
50288,Westbound W 41 Ave @ Maple St,041,-123.152449,49.234633,-13709267.912624592,6314767.888281383
50290,Westbound W 41 Ave @ Vine St,041,-123.160343,49.234721,-13710146.668684913,6314782.890854642
50291,Westbound W 41 Ave @ Larch St,041,-123.163165,49.234767,-13710460.812287932,6314790.733119483
50292,Westbound W 41 Ave @ Macdonald St,041,-123.167912,49.23481,-13710989.245910728,6314798.063938874
50293,Westbound W 41 Ave @ Mackenzie St,002; 041; N22,-123.170795,49.234819,-13711310.180002684,6314799.598297228
50294,Westbound W 41 Ave @ Carnarvon St,R4,-123.173542,49.23482,-13711615.974643894,6314799.768781506
50296,Westbound W 41 Ave @ Blenheim St,002; 041; N22,-123.179103,49.234831,-13712235.022332195,6314801.644108803
50297,Westbound W 41 Ave @ Collingwood St,002; 041; N22,-123.182546,49.234836,-13712618.295338996,6314802.496530438
50298,Dunbar Loop @ Bay 6,007,-123.185234,49.235129,-13712917.522130247,6314852.448588984
50299,Northbound Dunbar St @ W 39 Ave,007,-123.185216,49.236747,-13712915.518379414,6315128.298398534
50300,Northbound Dunbar St @ W 38 Ave,007,-123.185183,49.238112,-13712911.844836218,6315361.021736234
50301,Northbound Dunbar St @ W 36 Ave,007,-123.185157,49.239851,-13712908.950529456,6315657.518880385
50302,Northbound Dunbar St @ W 34 Ave,007,-123.185172,49.241702,-13712910.620321818,6315973.123343476
50303,Northbound Dunbar St @ W 31 Ave,007,-123.185135,49.244597,-13712906.50150066,6316466.758582011
50304,Northbound Dunbar St @ W 30 Ave,007,-123.185125,49.245532,-13712905.388305752,6316626.194453406
50305,Northbound Dunbar St @ W 28 Ave,007,-123.185094,49.247382,-13712901.937401537,6316941.664699905
50307,Northbound Dunbar St @ W King Edward Ave,007; 025,-123.185062,49.250494,-13712898.375177832,6317472.363478912
50308,Northbound Dunbar St @ W 22 Ave,007; 025,-123.18504,49.253177,-13712895.926149031,6317929.930443805
50310,Northbound Dunbar St @ W 18 Ave,007; 025,-123.185003,49.256755,-13712891.807327876,6318540.172124679
50312,Northbound Dunbar Diversion @ W 14 Ave,007,-123.184213,49.260126,-13712803.86493015,6319115.149632084
50313,Northbound Alma St @ W 12 Ave,007,-123.185815,49.261926,-13712982.1987544,6319422.184261144
50314,Northbound Alma St @ W 10 Ave,007; 014; N17,-123.185744,49.263872,-13712974.295070551,6319754.135408974
50315,Eastbound W Broadway @ Alma St,009; 014; N17,-123.185239,49.264278,-13712918.078727702,6319823.393054352
50319,Eastbound W Broadway @ Macdonald St,009; 099; N17,-123.167357,49.263995,-13710927.463593336,6319775.117344822
50320,Eastbound W Broadway @ Trafalgar St,009; N17,-123.164293,49.263906,-13710586.380673546,6319759.93528845
50321,Eastbound W Broadway @ Larch St,009; N17,-123.16196,49.263904,-13710326.672301523,6319759.5941189565
50322,Eastbound W Broadway @ Vine St,009; N17,-123.157195,49.263809,-13709796.234927896,6319743.388584039
50323,Eastbound W Broadway @ Arbutus St,009,-123.154253,49.263766,-13709468.73298598,6319736.053457439
50325,Eastbound W Broadway @ Burrard St,009; N17,-123.145163,49.263611,-13708456.838814674,6319709.612937853
50327,Eastbound W Broadway @ Hemlock St,009; N9,-123.134715,49.263448,-13707293.772774864,6319681.807835881
50328,Eastbound W Broadway @ Alder St,009; N9,-123.130979,49.263381,-13706877.88315726,6319670.378771529
50331,Southbound Oak St @ W 12 Ave,017,-123.126842,49.260251,-13706417.35442385,6319136.471119488
50333,Southbound Oak St @ W 16 Ave,017,-123.127351,49.256751,-13706474.016044663,6318539.489884569
50335,Southbound Oak St @ Douglas Cres,017,-123.127471,49.254123,-13706487.374383558,6318091.270085859
50336,Southbound Oak St @ Balfour Ave,017,-123.12759,49.251423,-13706500.621402964,6317630.795144508
50337,Southbound Oak St @ W King Edward Ave,017,-123.127716,49.248653,-13706514.647658804,6317158.408135671
50338,Southbound Oak St @ Nanton Ave,017,-123.127793,49.245988,-13706523.219259594,6316703.952508387
50339,Southbound Oak St @ Devonshire Cres,017,-123.127861,49.244095,-13706530.788984967,6316381.158964003
50341,Southbound Oak St @ W 33 Ave,017,-123.12796,49.241077,-13706541.809614556,6315866.556494279
50342,Southbound Oak St @ W 37 Ave,017,-123.128102,49.237306,-13706557.61698225,6315223.603368717
50347,Eastbound W 4th Ave @ Tolmie St,004; 044; 084,-123.21149,49.268974,-13715840.326680517,6320624.503197267
50349,Eastbound W 4th Ave @ Trimble St,004,-123.2064,49.268907,-13715273.71047238,6320613.072852822
50350,Eastbound W 4th Ave @ 4100 Block,004; 042; 044; 084,-123.197617,49.268679,-13714295.99138474,6320574.175677587
50352,Eastbound W 4th Ave @ Wallace St,004; 042,-123.190183,49.26852,-13713468.442290183,6320547.050122296
50354,Eastbound W 4th Ave @ Alma St,004; 007; 044; 084,-123.185205,49.268538,-13712914.293865014,6320550.1209354885
50355,Southbound Alma St @ W 4th Ave,007; 042,-123.18585,49.268214,-13712986.094936576,6320494.846469443
50356,Southbound Alma St @ W 6th Ave,007; 042,-123.185897,49.266642,-13712991.326952644,6320226.668101904
50357,Southbound Alma St @ W 10 Ave,009; 014; 042; 099; N17,-123.186028,49.26367,-13713005.909805937,6319719.677383904
50359,Southbound Alma St @ W 12 Ave,007,-123.186069,49.261267,-13713010.47390506,6319309.774172466
50360,Southbound Dunbar Diversion @ W 14 Ave,007,-123.184374,49.259981,-13712821.787368167,6319090.416774361
50361,Southbound Dunbar St @ W 15 Ave,007,-123.184116,49.258657,-13712793.066939542,6318864.583558621
50362,Southbound Dunbar St @ W 17 Ave,007; 025,-123.185245,49.257067,-13712918.746644646,6318593.387023235
50364,Southbound Dunbar St @ W 21 Ave,007; 025,-123.18526,49.253446,-13712920.41643701,6317975.807892113
50366,Southbound Dunbar St @ W King Edward Ave,007,-123.185302,49.249684,-13712925.09185562,6317334.22850696
50367,Southbound Dunbar St @ W 27 Ave,007,-123.185322,49.247813,-13712927.318245435,6317015.16243881
50368,Southbound Dunbar St @ W 29 Ave,007,-123.185332,49.245928,-13712928.431440346,6316693.721144337
50369,Southbound Dunbar St @ W 31 Ave,007,-123.185351,49.243962,-13712930.546510672,6316358.480326563
50370,Southbound Dunbar St @ W 33 Ave,007,-123.185368,49.242056,-13712932.438942011,6316033.483405159
50371,Southbound Dunbar St @ W 35 Ave,007,-123.185397,49.240149,-13712935.667207245,6315708.32852449
50372,Southbound Dunbar St @ W 37 Ave,007,-123.185425,49.238349,-13712938.784152988,6315401.429300725
50374,Eastbound W 41 Ave @ Collingwood St,002; 041; N22,-123.181639,49.234687,-13712517.328560848,6314777.094402715
50375,Eastbound W 41 Ave @ Blenheim St,002; 041; N22,-123.178303,49.234696,-13712145.96673956,6314778.628757249
50377,Eastbound W 41 Ave @ Carnarvon St,R4,-123.172505,49.234677,-13711500.53633194,6314775.389564671
50378,Eastbound W 41 Ave @ Macdonald St,041,-123.166968,49.234665,-13710884.160311416,6314773.343759477
50379,Eastbound W 41 Ave @ Elm St,041,-123.16364,49.234632,-13710513.68904606,6314767.717797748
50380,Eastbound W 41 Ave @ Balsam St,041,-123.160946,49.234588,-13710213.79433786,6314760.216521295
50381,Eastbound W 41 Ave @ Yew St,041,-123.158131,49.234552,-13709900.429971276,6314754.079118255
50383,Eastbound W 41 Ave @ Maple St,041,-123.151616,49.234437,-13709175.183488762,6314734.473555181
50384,Eastbound W 41 Ave @ Cypress St,041,-123.148854,49.234394,-13708867.71905519,6314727.142791146
50385,Eastbound W 41 Ave @ Wiltshire St,041,-123.145952,49.234351,-13708544.669892907,6314719.812033493
50386,Eastbound W 41 Ave @ Adera St,041,-123.142893,49.2343,-13708204.143570574,6314711.117422223
50388,Eastbound W 41 Ave @ Granville St,041,-123.140768,49.234268,-13707967.589652635,6314705.661984445
50389,Eastbound W 4th Ave @ Collingwood St,004; 007,-123.181214,49.268471,-13712470.017777257,6320538.69069206
50393,Eastbound W 4th Ave @ Macdonald St,004; 007; 014; 044; 084,-123.167779,49.268274,-13710974.44041845,6320505.082454284
50394,Eastbound W 4th Ave @ Trafalgar St,004; 007; 014,-123.164123,49.268236,-13710567.456360113,6320498.599662442
50397,Eastbound W 4th Ave @ Vine St,004; 007; 014; 044; 084,-123.156884,49.268115,-13709761.61456626,6320477.957121663
50398,Eastbound W 4th Ave @ Arbutus St,004; 007; 014,-123.152371,49.268041,-13709259.22970431,6320465.332782831
50400,Eastbound W 4th Ave @ Burrard St,004; 007; 014; 084,-123.145082,49.26793,-13708447.821935918,6320446.396310087
50401,Eastbound W 4th Ave @ Fir St,004; 007; 014; 050; 084,-123.140145,49.267853,-13707898.237609874,6320433.260223389
50403,Westbound W 5th Ave @ Granville St,004; 007; 014; 050,-123.137905,49.266843,-13707648.881950496,6320260.9576076055
50405,Burrard Station @ Bay 2,209; 210; 211; 214,-123.12037,49.286035,-13705696.894679436,6323535.651980335
50406,Eastbound W Pender St @ Thurlow St,019; 209; 210; 211; 214,-123.119204,49.287073,-13705567.096153172,6323712.800270096
50407,Northbound Homer St @ W Pender St,014; 209; 210; 211; 214,-123.111441,49.282981,-13704702.922946142,6323014.468523248
50408,Northbound Seymour St @ W Hastings St,044; R5,-123.112535,49.28481,-13704824.70646907,6323326.594489876
50410,Southbound Cambie St @ W Hastings St,004; 019; 050,-123.109799,49.282211,-13704520.13634226,6322883.068490029
50411,Eastbound Nelson St @ Cambie St,017; N15,-123.117719,49.275788,-13705401.78670934,6321787.067364029
50412,Southbound Cambie St @ W 7th Ave,015; 017; N15,-123.114982,49.264477,-13705097.10526304,6319857.3397438135
50414,Southbound Cambie St @ W 12 Ave,015; N15,-123.115144,49.260113,-13705115.139020553,6319112.932200498
50415,Southbound Cambie St @ W 16 Ave,015; 033; N15,-123.115252,49.256555,-13705127.161525557,6318506.060187144
50416,Southbound Cambie St @ W 18 Ave,015; 033; N15,-123.115282,49.254674,-13705130.501110278,6318185.244177595
50417,Southbound Cambie St @ W 20 Ave,015; 033; N15,-123.115379,49.252766,-13705141.299100883,6317859.835643118
50418,Southbound Cambie St @ W 22 Ave,015; 033; N15,-123.115447,49.250985,-13705148.86882626,6317556.098250406
50419,King Edward Station @ Bay 4,015; 033; N15,-123.115722,49.248634,-13705179.481686229,6317155.168027495
50421,Southbound Cambie St @ W 31 Ave,015; N15,-123.118428,49.242949,-13705480.712228311,6316185.749551034
50422,Southbound Cambie St @ W 33 Ave,015; N15,-123.118651,49.24075,-13705505.536474762,6315810.801256184
50423,Southbound Cambie St @ W 35 Ave,015; N15,-123.116678,49.238762,-13705285.903119426,6315471.844633854
50424,Southbound Cambie St @ W 37 Ave,015; N15,-123.11629,49.237007,-13705242.711157,6315172.62615747
