geometry,id,count
"POLYGON ((-2073580.8297744214 13887118.789005008, -2073621.022153286 13886968.789005008, -2073730.8297744214 13886858.981383873, -2073880.8297744214 13886818.789005008, -2074030.8297744214 13886858.981383873, -2074140.6373955568 13886968.789005008, -2074180.8297744214 13887118.789005008, -2074140.6373955568 13887268.789005008, -2074030.8297744214 13887378.596626142, -2073880.8297744214 13887418.789005008, -2073730.8297744214 13887378.596626142, -2073621.022153286 13887268.789005008, -2073580.8297744214 13887118.789005008))",530,6
"POLYGON ((-2072751.6333936732 13887368.075326694, -2072791.8257725378 13887218.075326694, -2072901.6333936732 13887108.26770556, -2073051.6333936732 13887068.075326694, -2073201.6333936732 13887108.26770556, -2073311.4410148086 13887218.075326694, -2073351.6333936732 13887368.075326694, -2073311.4410148086 13887518.075326694, -2073201.6333936732 13887627.882947829, -2073051.6333936732 13887668.075326694, -2072901.6333936732 13887627.882947829, -2072791.8257725378 13887518.075326694, -2072751.6333936732 13887368.075326694))",256,6
"POLYGON ((-2072627.6955954342 13887749.698863026, -2072667.8879742988 13887599.698863026, -2072777.6955954342 13887489.891241891, -2072927.6955954342 13887449.698863026, -2073077.6955954342 13887489.891241891, -2073187.5032165695 13887599.698863026, -2073227.6955954342 13887749.698863026, -2073187.5032165695 13887899.698863026, -2073077.6955954342 13888009.50648416, -2072927.6955954342 13888049.698863026, -2072777.6955954342 13888009.50648416, -2072667.8879742988 13887899.698863026, -2072627.6955954342 13887749.698863026))",267,6
"POLYGON ((-2074161.1764593162 13892154.255868869, -2074201.3688381808 13892004.255868869, -2074311.1764593162 13891894.448247734, -2074461.1764593162 13891854.255868869, -2074611.1764593162 13891894.448247734, -2074720.9840804515 13892004.255868869, -2074761.1764593162 13892154.255868869, -2074720.9840804515 13892304.255868869, -2074611.1764593162 13892414.063490003, -2074461.1764593162 13892454.255868869, -2074311.1764593162 13892414.063490003, -2074201.3688381808 13892304.255868869, -2074161.1764593162 13892154.255868869))",602,6
"POLYGON ((-2073485.5953864874 13887070.217989605, -2073525.787765352 13886920.217989605, -2073635.5953864874 13886810.41036847, -2073785.5953864874 13886770.217989605, -2073935.5953864874 13886810.41036847, -2074045.4030076228 13886920.217989605, -2074085.5953864874 13887070.217989605, -2074045.4030076228 13887220.217989605, -2073935.5953864874 13887330.02561074, -2073785.5953864874 13887370.217989605, -2073635.5953864874 13887330.02561074, -2073525.787765352 13887220.217989605, -2073485.5953864874 13887070.217989605))",533,6
"POLYGON ((-2073626.2066319156 13886971.325448377, -2073666.3990107803 13886821.325448377, -2073776.2066319156 13886711.517827243, -2073926.2066319156 13886671.325448377, -2074076.2066319156 13886711.517827243, -2074186.014253051 13886821.325448377, -2074226.2066319156 13886971.325448377, -2074186.014253051 13887121.325448377, -2074076.2066319156 13887231.133069512, -2073926.2066319156 13887271.325448377, -2073776.2066319156 13887231.133069512, -2073666.3990107803 13887121.325448377, -2073626.2066319156 13886971.325448377))",534,6
"POLYGON ((-2072738.283281394 13887242.449434636, -2072778.4756602587 13887092.449434636, -2072888.283281394 13886982.641813502, -2073038.283281394 13886942.449434636, -2073188.283281394 13886982.641813502, -2073298.0909025294 13887092.449434636, -2073338.283281394 13887242.449434636, -2073298.0909025294 13887392.449434636, -2073188.283281394 13887502.25705577, -2073038.283281394 13887542.449434636, -2072888.283281394 13887502.25705577, -2072778.4756602587 13887392.449434636, -2072738.283281394 13887242.449434636))",239,6
"POLYGON ((-2072761.5853391415 13887214.7641435, -2072801.7777180062 13887064.7641435, -2072911.5853391415 13886954.956522366, -2073061.5853391415 13886914.7641435, -2073211.5853391415 13886954.956522366, -2073321.392960277 13887064.7641435, -2073361.5853391415 13887214.7641435, -2073321.392960277 13887364.7641435, -2073211.5853391415 13887474.571764635, -2073061.5853391415 13887514.7641435, -2072911.5853391415 13887474.571764635, -2072801.7777180062 13887364.7641435, -2072761.5853391415 13887214.7641435))",240,6
"POLYGON ((-2072681.1706535746 13887245.506532824, -2072721.3630324393 13887095.506532824, -2072831.1706535746 13886985.69891169, -2072981.1706535746 13886945.506532824, -2073131.1706535746 13886985.69891169, -2073240.97827471 13887095.506532824, -2073281.1706535746 13887245.506532824, -2073240.97827471 13887395.506532824, -2073131.1706535746 13887505.314153958, -2072981.1706535746 13887545.506532824, -2072831.1706535746 13887505.314153958, -2072721.3630324393 13887395.506532824, -2072681.1706535746 13887245.506532824))",252,6
"POLYGON ((-2074219.8380579122 13892310.572979804, -2074260.0304367768 13892160.572979804, -2074369.8380579122 13892050.76535867, -2074519.8380579122 13892010.572979804, -2074669.8380579122 13892050.76535867, -2074779.6456790476 13892160.572979804, -2074819.8380579122 13892310.572979804, -2074779.6456790476 13892460.572979804, -2074669.8380579122 13892570.380600939, -2074519.8380579122 13892610.572979804, -2074369.8380579122 13892570.380600939, -2074260.0304367768 13892460.572979804, -2074219.8380579122 13892310.572979804))",599,6
"POLYGON ((-2072774.5064268336 13887473.78678106, -2072814.6988056982 13887323.78678106, -2072924.5064268336 13887213.979159925, -2073074.5064268336 13887173.78678106, -2073224.5064268336 13887213.979159925, -2073334.314047969 13887323.78678106, -2073374.5064268336 13887473.78678106, -2073334.314047969 13887623.78678106, -2073224.5064268336 13887733.594402194, -2073074.5064268336 13887773.78678106, -2072924.5064268336 13887733.594402194, -2072814.6988056982 13887623.78678106, -2072774.5064268336 13887473.78678106))",257,6
"POLYGON ((-2072837.548482656 13887574.687286595, -2072877.7408615206 13887424.687286595, -2072987.548482656 13887314.87966546, -2073137.548482656 13887274.687286595, -2073287.548482656 13887314.87966546, -2073397.3561037914 13887424.687286595, -2073437.548482656 13887574.687286595, -2073397.3561037914 13887724.687286595, -2073287.548482656 13887834.49490773, -2073137.548482656 13887874.687286595, -2072987.548482656 13887834.49490773, -2072877.7408615206 13887724.687286595, -2072837.548482656 13887574.687286595))",260,6
"POLYGON ((-2072896.7834319829 13887754.05757556, -2072936.9758108475 13887604.05757556, -2073046.7834319829 13887494.249954425, -2073196.7834319829 13887454.05757556, -2073346.7834319829 13887494.249954425, -2073456.5910531182 13887604.05757556, -2073496.7834319829 13887754.05757556, -2073456.5910531182 13887904.05757556, -2073346.7834319829 13888013.865196694, -2073196.7834319829 13888054.05757556, -2073046.7834319829 13888013.865196694, -2072936.9758108475 13887904.05757556, -2072896.7834319829 13887754.05757556))",406,6
"POLYGON ((-2072515.4781699362 13887310.101256829, -2072555.6705488008 13887160.101256829, -2072665.4781699362 13887050.293635694, -2072815.4781699362 13887010.101256829, -2072965.4781699362 13887050.293635694, -2073075.2857910716 13887160.101256829, -2073115.4781699362 13887310.101256829, -2073075.2857910716 13887460.101256829, -2072965.4781699362 13887569.908877963, -2072815.4781699362 13887610.101256829, -2072665.4781699362 13887569.908877963, -2072555.6705488008 13887460.101256829, -2072515.4781699362 13887310.101256829))",249,6
"POLYGON ((-2072859.770120429 13887240.925885823, -2072899.9624992937 13887090.925885823, -2073009.770120429 13886981.118264688, -2073159.770120429 13886940.925885823, -2073309.770120429 13886981.118264688, -2073419.5777415645 13887090.925885823, -2073459.770120429 13887240.925885823, -2073419.5777415645 13887390.925885823, -2073309.770120429 13887500.733506957, -2073159.770120429 13887540.925885823, -2073009.770120429 13887500.733506957, -2072899.9624992937 13887390.925885823, -2072859.770120429 13887240.925885823))",233,6
"POLYGON ((-2072882.1010298694 13887404.472604169, -2072922.293408734 13887254.472604169, -2073032.1010298694 13887144.664983034, -2073182.1010298694 13887104.472604169, -2073332.1010298694 13887144.664983034, -2073441.9086510048 13887254.472604169, -2073482.1010298694 13887404.472604169, -2073441.9086510048 13887554.472604169, -2073332.1010298694 13887664.280225303, -2073182.1010298694 13887704.472604169, -2073032.1010298694 13887664.280225303, -2072922.293408734 13887554.472604169, -2072882.1010298694 13887404.472604169))",235,6
"POLYGON ((-2074445.603662658 13892427.113563351, -2074485.7960415226 13892277.113563351, -2074595.603662658 13892167.305942217, -2074745.603662658 13892127.113563351, -2074895.603662658 13892167.305942217, -2075005.4112837934 13892277.113563351, -2075045.603662658 13892427.113563351, -2075005.4112837934 13892577.113563351, -2074895.603662658 13892686.921184486, -2074745.603662658 13892727.113563351, -2074595.603662658 13892686.921184486, -2074485.7960415226 13892577.113563351, -2074445.603662658 13892427.113563351))",622,6
"POLYGON ((-2073310.821594307 13887867.235482747, -2073351.0139731716 13887717.235482747, -2073460.821594307 13887607.427861612, -2073610.821594307 13887567.235482747, -2073760.821594307 13887607.427861612, -2073870.6292154423 13887717.235482747, -2073910.821594307 13887867.235482747, -2073870.6292154423 13888017.235482747, -2073760.821594307 13888127.043103881, -2073610.821594307 13888167.235482747, -2073460.821594307 13888127.043103881, -2073351.0139731716 13888017.235482747, -2073310.821594307 13887867.235482747))",210,6
"POLYGON ((-2074164.1733357997 13892139.307167184, -2074204.3657146643 13891989.307167184, -2074314.1733357997 13891879.49954605, -2074464.1733357997 13891839.307167184, -2074614.1733357997 13891879.49954605, -2074723.980956935 13891989.307167184, -2074764.1733357997 13892139.307167184, -2074723.980956935 13892289.307167184, -2074614.1733357997 13892399.114788318, -2074464.1733357997 13892439.307167184, -2074314.1733357997 13892399.114788318, -2074204.3657146643 13892289.307167184, -2074164.1733357997 13892139.307167184))",689,6
"POLYGON ((-2074169.2286216153 13892124.730643343, -2074209.42100048 13891974.730643343, -2074319.2286216153 13891864.923022209, -2074469.2286216153 13891824.730643343, -2074619.2286216153 13891864.923022209, -2074729.0362427507 13891974.730643343, -2074769.2286216153 13892124.730643343, -2074729.0362427507 13892274.730643343, -2074619.2286216153 13892384.538264478, -2074469.2286216153 13892424.730643343, -2074319.2286216153 13892384.538264478, -2074209.42100048 13892274.730643343, -2074169.2286216153 13892124.730643343))",692,6
"POLYGON ((-2074379.8204665284 13892440.086374843, -2074420.012845393 13892290.086374843, -2074529.8204665284 13892180.278753709, -2074679.8204665284 13892140.086374843, -2074829.8204665284 13892180.278753709, -2074939.6280876638 13892290.086374843, -2074979.8204665284 13892440.086374843, -2074939.6280876638 13892590.086374843, -2074829.8204665284 13892699.893995978, -2074679.8204665284 13892740.086374843, -2074529.8204665284 13892699.893995978, -2074420.012845393 13892590.086374843, -2074379.8204665284 13892440.086374843))",623,6
"POLYGON ((-2072837.0171881032 13887730.514687965, -2072877.2095669678 13887580.514687965, -2072987.0171881032 13887470.70706683, -2073137.0171881032 13887430.514687965, -2073287.0171881032 13887470.70706683, -2073396.8248092385 13887580.514687965, -2073437.0171881032 13887730.514687965, -2073396.8248092385 13887880.514687965, -2073287.0171881032 13887990.3223091, -2073137.0171881032 13888030.514687965, -2072987.0171881032 13887990.3223091, -2072877.2095669678 13887880.514687965, -2072837.0171881032 13887730.514687965))",303,6
"POLYGON ((-2074693.9151363424 13892226.45649284, -2074734.107515207 13892076.45649284, -2074843.9151363424 13891966.648871705, -2074993.9151363424 13891926.45649284, -2075143.9151363424 13891966.648871705, -2075253.7227574778 13892076.45649284, -2075293.9151363424 13892226.45649284, -2075253.7227574778 13892376.45649284, -2075143.9151363424 13892486.264113974, -2074993.9151363424 13892526.45649284, -2074843.9151363424 13892486.264113974, -2074734.107515207 13892376.45649284, -2074693.9151363424 13892226.45649284))",704,6
"POLYGON ((-2074615.8907842168 13892341.350455834, -2074656.0831630814 13892191.350455834, -2074765.8907842168 13892081.5428347, -2074915.8907842168 13892041.350455834, -2075065.8907842168 13892081.5428347, -2075175.6984053522 13892191.350455834, -2075215.8907842168 13892341.350455834, -2075175.6984053522 13892491.350455834, -2075065.8907842168 13892601.158076968, -2074915.8907842168 13892641.350455834, -2074765.8907842168 13892601.158076968, -2074656.0831630814 13892491.350455834, -2074615.8907842168 13892341.350455834))",705,6
"POLYGON ((-2072861.215710775 13887744.398184981, -2072901.4080896396 13887594.398184981, -2073011.215710775 13887484.590563847, -2073161.215710775 13887444.398184981, -2073311.215710775 13887484.590563847, -2073421.0233319104 13887594.398184981, -2073461.215710775 13887744.398184981, -2073421.0233319104 13887894.398184981, -2073311.215710775 13888004.205806116, -2073161.215710775 13888044.398184981, -2073011.215710775 13888004.205806116, -2072901.4080896396 13887894.398184981, -2072861.215710775 13887744.398184981))",305,6
"POLYGON ((-2072852.685829619 13887761.649049157, -2072892.8782084836 13887611.649049157, -2073002.685829619 13887501.841428023, -2073152.685829619 13887461.649049157, -2073302.685829619 13887501.841428023, -2073412.4934507543 13887611.649049157, -2073452.685829619 13887761.649049157, -2073412.4934507543 13887911.649049157, -2073302.685829619 13888021.456670292, -2073152.685829619 13888061.649049157, -2073002.685829619 13888021.456670292, -2072892.8782084836 13887911.649049157, -2072852.685829619 13887761.649049157))",306,6
"POLYGON ((-2072812.8844034632 13887758.064015958, -2072853.0767823278 13887608.064015958, -2072962.8844034632 13887498.256394824, -2073112.8844034632 13887458.064015958, -2073262.8844034632 13887498.256394824, -2073372.6920245986 13887608.064015958, -2073412.8844034632 13887758.064015958, -2073372.6920245986 13887908.064015958, -2073262.8844034632 13888017.871637093, -2073112.8844034632 13888058.064015958, -2072962.8844034632 13888017.871637093, -2072853.0767823278 13887908.064015958, -2072812.8844034632 13887758.064015958))",335,6
"POLYGON ((-2072866.0995351446 13887785.685099283, -2072906.2919140093 13887635.685099283, -2073016.0995351446 13887525.877478149, -2073166.0995351446 13887485.685099283, -2073316.0995351446 13887525.877478149, -2073425.90715628 13887635.685099283, -2073466.0995351446 13887785.685099283, -2073425.90715628 13887935.685099283, -2073316.0995351446 13888045.492720418, -2073166.0995351446 13888085.685099283, -2073016.0995351446 13888045.492720418, -2072906.2919140093 13887935.685099283, -2072866.0995351446 13887785.685099283))",310,6
"POLYGON ((-2074527.1698113708 13892404.542719992, -2074567.3621902354 13892254.542719992, -2074677.1698113708 13892144.735098857, -2074827.1698113708 13892104.542719992, -2074977.1698113708 13892144.735098857, -2075086.9774325062 13892254.542719992, -2075127.1698113708 13892404.542719992, -2075086.9774325062 13892554.542719992, -2074977.1698113708 13892664.350341126, -2074827.1698113708 13892704.542719992, -2074677.1698113708 13892664.350341126, -2074567.3621902354 13892554.542719992, -2074527.1698113708 13892404.542719992))",728,6
"POLYGON ((-2083949.9968847027 13888411.48081244, -2083990.1892635673 13888261.48081244, -2084099.9968847027 13888151.673191305, -2084249.9968847027 13888111.48081244, -2084399.9968847027 13888151.673191305, -2084509.804505838 13888261.48081244, -2084549.9968847027 13888411.48081244, -2084509.804505838 13888561.48081244, -2084399.9968847027 13888671.288433574, -2084249.9968847027 13888711.48081244, -2084099.9968847027 13888671.288433574, -2083990.1892635673 13888561.48081244, -2083949.9968847027 13888411.48081244))",464,6
"POLYGON ((-2072843.0481791317 13887897.531894527, -2072883.2405579963 13887747.531894527, -2072993.0481791317 13887637.724273393, -2073143.0481791317 13887597.531894527, -2073293.0481791317 13887637.724273393, -2073402.855800267 13887747.531894527, -2073443.0481791317 13887897.531894527, -2073402.855800267 13888047.531894527, -2073293.0481791317 13888157.339515662, -2073143.0481791317 13888197.531894527, -2072993.0481791317 13888157.339515662, -2072883.2405579963 13888047.531894527, -2072843.0481791317 13887897.531894527))",314,6
"POLYGON ((-2072852.7977005932 13888026.693790965, -2072892.9900794579 13887876.693790965, -2073002.7977005932 13887766.88616983, -2073152.7977005932 13887726.693790965, -2073302.7977005932 13887766.88616983, -2073412.6053217286 13887876.693790965, -2073452.7977005932 13888026.693790965, -2073412.6053217286 13888176.693790965, -2073302.7977005932 13888286.5014121, -2073152.7977005932 13888326.693790965, -2073002.7977005932 13888286.5014121, -2072892.9900794579 13888176.693790965, -2072852.7977005932 13888026.693790965))",317,6
"POLYGON ((-2072794.7543279354 13888011.088099167, -2072834.9467068 13887861.088099167, -2072944.7543279354 13887751.280478032, -2073094.7543279354 13887711.088099167, -2073244.7543279354 13887751.280478032, -2073354.5619490708 13887861.088099167, -2073394.7543279354 13888011.088099167, -2073354.5619490708 13888161.088099167, -2073244.7543279354 13888270.895720301, -2073094.7543279354 13888311.088099167, -2072944.7543279354 13888270.895720301, -2072834.9467068 13888161.088099167, -2072794.7543279354 13888011.088099167))",318,6
"POLYGON ((-2083724.5601986307 13888191.823313318, -2083764.7525774953 13888041.823313318, -2083874.5601986307 13887932.015692184, -2084024.5601986307 13887891.823313318, -2084174.5601986307 13887932.015692184, -2084284.367819766 13888041.823313318, -2084324.5601986307 13888191.823313318, -2084284.367819766 13888341.823313318, -2084174.5601986307 13888451.630934453, -2084024.5601986307 13888491.823313318, -2083874.5601986307 13888451.630934453, -2083764.7525774953 13888341.823313318, -2083724.5601986307 13888191.823313318))",491,6
"POLYGON ((-2074442.1552684754 13891877.316433964, -2074482.34764734 13891727.316433964, -2074592.1552684754 13891617.50881283, -2074742.1552684754 13891577.316433964, -2074892.1552684754 13891617.50881283, -2075001.9628896108 13891727.316433964, -2075042.1552684754 13891877.316433964, -2075001.9628896108 13892027.316433964, -2074892.1552684754 13892137.124055099, -2074742.1552684754 13892177.316433964, -2074592.1552684754 13892137.124055099, -2074482.34764734 13892027.316433964, -2074442.1552684754 13891877.316433964))",742,6
"POLYGON ((-2072756.2476925622 13887735.123633014, -2072796.4400714268 13887585.123633014, -2072906.2476925622 13887475.31601188, -2073056.2476925622 13887435.123633014, -2073206.2476925622 13887475.31601188, -2073316.0553136976 13887585.123633014, -2073356.2476925622 13887735.123633014, -2073316.0553136976 13887885.123633014, -2073206.2476925622 13887994.931254148, -2073056.2476925622 13888035.123633014, -2072906.2476925622 13887994.931254148, -2072796.4400714268 13887885.123633014, -2072756.2476925622 13887735.123633014))",333,6
"POLYGON ((-2074676.4495088854 13891976.49468888, -2074716.64188775 13891826.49468888, -2074826.4495088854 13891716.687067745, -2074976.4495088854 13891676.49468888, -2075126.4495088854 13891716.687067745, -2075236.2571300208 13891826.49468888, -2075276.4495088854 13891976.49468888, -2075236.2571300208 13892126.49468888, -2075126.4495088854 13892236.302310014, -2074976.4495088854 13892276.49468888, -2074826.4495088854 13892236.302310014, -2074716.64188775 13892126.49468888, -2074676.4495088854 13891976.49468888))",745,6
"POLYGON ((-2074725.744718386 13892113.053745052, -2074765.9370972507 13891963.053745052, -2074875.744718386 13891853.246123917, -2075025.744718386 13891813.053745052, -2075175.744718386 13891853.246123917, -2075285.5523395215 13891963.053745052, -2075325.744718386 13892113.053745052, -2075285.5523395215 13892263.053745052, -2075175.744718386 13892372.861366186, -2075025.744718386 13892413.053745052, -2074875.744718386 13892372.861366186, -2074765.9370972507 13892263.053745052, -2074725.744718386 13892113.053745052))",747,6
"POLYGON ((-2083591.6494793843 13888404.589750657, -2083631.841858249 13888254.589750657, -2083741.6494793843 13888144.782129522, -2083891.6494793843 13888104.589750657, -2084041.6494793843 13888144.782129522, -2084151.4571005197 13888254.589750657, -2084191.6494793843 13888404.589750657, -2084151.4571005197 13888554.589750657, -2084041.6494793843 13888664.397371791, -2083891.6494793843 13888704.589750657, -2083741.6494793843 13888664.397371791, -2083631.841858249 13888554.589750657, -2083591.6494793843 13888404.589750657))",488,6
"POLYGON ((-2072488.8825215746 13887597.52334729, -2072529.0749004392 13887447.52334729, -2072638.8825215746 13887337.715726156, -2072788.8825215746 13887297.52334729, -2072938.8825215746 13887337.715726156, -2073048.69014271 13887447.52334729, -2073088.8825215746 13887597.52334729, -2073048.69014271 13887747.52334729, -2072938.8825215746 13887857.330968425, -2072788.8825215746 13887897.52334729, -2072638.8825215746 13887857.330968425, -2072529.0749004392 13887747.52334729, -2072488.8825215746 13887597.52334729))",296,6
"POLYGON ((-2074222.8769415957 13892027.561819317, -2074263.0693204603 13891877.561819317, -2074372.8769415957 13891767.754198182, -2074522.8769415957 13891727.561819317, -2074672.8769415957 13891767.754198182, -2074782.684562731 13891877.561819317, -2074822.8769415957 13892027.561819317, -2074782.684562731 13892177.561819317, -2074672.8769415957 13892287.369440451, -2074522.8769415957 13892327.561819317, -2074372.8769415957 13892287.369440451, -2074263.0693204603 13892177.561819317, -2074222.8769415957 13892027.561819317))",696,6
"POLYGON ((-2072485.0542763828 13887607.654547576, -2072525.2466552474 13887457.654547576, -2072635.0542763828 13887347.846926441, -2072785.0542763828 13887307.654547576, -2072935.0542763828 13887347.846926441, -2073044.8618975182 13887457.654547576, -2073085.0542763828 13887607.654547576, -2073044.8618975182 13887757.654547576, -2072935.0542763828 13887867.46216871, -2072785.0542763828 13887907.654547576, -2072635.0542763828 13887867.46216871, -2072525.2466552474 13887757.654547576, -2072485.0542763828 13887607.654547576))",668,6
"POLYGON ((-2072507.9872187837 13887586.637143763, -2072548.1795976483 13887436.637143763, -2072657.9872187837 13887326.829522628, -2072807.9872187837 13887286.637143763, -2072957.9872187837 13887326.829522628, -2073067.794839919 13887436.637143763, -2073107.9872187837 13887586.637143763, -2073067.794839919 13887736.637143763, -2072957.9872187837 13887846.444764897, -2072807.9872187837 13887886.637143763, -2072657.9872187837 13887846.444764897, -2072548.1795976483 13887736.637143763, -2072507.9872187837 13887586.637143763))",79,6
"POLYGON ((-2072537.6592728824 13887731.09920098, -2072577.851651747 13887581.09920098, -2072687.6592728824 13887471.291579846, -2072837.6592728824 13887431.09920098, -2072987.6592728824 13887471.291579846, -2073097.4668940178 13887581.09920098, -2073137.6592728824 13887731.09920098, -2073097.4668940178 13887881.09920098, -2072987.6592728824 13887990.906822115, -2072837.6592728824 13888031.09920098, -2072687.6592728824 13887990.906822115, -2072577.851651747 13887881.09920098, -2072537.6592728824 13887731.09920098))",268,6
"POLYGON ((-2074304.127967946 13892413.685917467, -2074344.3203468106 13892263.685917467, -2074454.127967946 13892153.878296332, -2074604.127967946 13892113.685917467, -2074754.127967946 13892153.878296332, -2074863.9355890814 13892263.685917467, -2074904.127967946 13892413.685917467, -2074863.9355890814 13892563.685917467, -2074754.127967946 13892673.493538601, -2074604.127967946 13892713.685917467, -2074454.127967946 13892673.493538601, -2074344.3203468106 13892563.685917467, -2074304.127967946 13892413.685917467))",625,6
"POLYGON ((-2073646.0638261861 13886662.703942172, -2073686.2562050507 13886512.703942172, -2073796.0638261861 13886402.896321038, -2073946.0638261861 13886362.703942172, -2074096.0638261861 13886402.896321038, -2074205.8714473215 13886512.703942172, -2074246.0638261861 13886662.703942172, -2074205.8714473215 13886812.703942172, -2074096.0638261861 13886922.511563307, -2073946.0638261861 13886962.703942172, -2073796.0638261861 13886922.511563307, -2073686.2562050507 13886812.703942172, -2073646.0638261861 13886662.703942172))",510,6
"POLYGON ((-2073693.4885772923 13886723.142121311, -2073733.680956157 13886573.142121311, -2073843.4885772923 13886463.334500177, -2073993.4885772923 13886423.142121311, -2074143.4885772923 13886463.334500177, -2074253.2961984277 13886573.142121311, -2074293.4885772923 13886723.142121311, -2074253.2961984277 13886873.142121311, -2074143.4885772923 13886982.949742446, -2073993.4885772923 13887023.142121311, -2073843.4885772923 13886982.949742446, -2073733.680956157 13886873.142121311, -2073693.4885772923 13886723.142121311))",509,6
"POLYGON ((-2073466.161792275 13886765.943201158, -2073506.3541711397 13886615.943201158, -2073616.161792275 13886506.135580024, -2073766.161792275 13886465.943201158, -2073916.161792275 13886506.135580024, -2074025.9694134104 13886615.943201158, -2074066.161792275 13886765.943201158, -2074025.9694134104 13886915.943201158, -2073916.161792275 13887025.750822293, -2073766.161792275 13887065.943201158, -2073616.161792275 13887025.750822293, -2073506.3541711397 13886915.943201158, -2073466.161792275 13886765.943201158))",508,6
"POLYGON ((-2072694.37661296 13887807.081715299, -2072734.5689918245 13887657.081715299, -2072844.37661296 13887547.274094164, -2072994.37661296 13887507.081715299, -2073144.37661296 13887547.274094164, -2073254.1842340953 13887657.081715299, -2073294.37661296 13887807.081715299, -2073254.1842340953 13887957.081715299, -2073144.37661296 13888066.889336433, -2072994.37661296 13888107.081715299, -2072844.37661296 13888066.889336433, -2072734.5689918245 13887957.081715299, -2072694.37661296 13887807.081715299))",376,6
"POLYGON ((-2072766.0533462917 13887779.505514622, -2072806.2457251563 13887629.505514622, -2072916.0533462917 13887519.697893487, -2073066.0533462917 13887479.505514622, -2073216.0533462917 13887519.697893487, -2073325.860967427 13887629.505514622, -2073366.0533462917 13887779.505514622, -2073325.860967427 13887929.505514622, -2073216.0533462917 13888039.313135756, -2073066.0533462917 13888079.505514622, -2072916.0533462917 13888039.313135756, -2072806.2457251563 13887929.505514622, -2072766.0533462917 13887779.505514622))",362,6
"POLYGON ((-2072813.7170120042 13887778.044024948, -2072853.9093908689 13887628.044024948, -2072963.7170120042 13887518.236403814, -2073113.7170120042 13887478.044024948, -2073263.7170120042 13887518.236403814, -2073373.5246331396 13887628.044024948, -2073413.7170120042 13887778.044024948, -2073373.5246331396 13887928.044024948, -2073263.7170120042 13888037.851646082, -2073113.7170120042 13888078.044024948, -2072963.7170120042 13888037.851646082, -2072853.9093908689 13887928.044024948, -2072813.7170120042 13887778.044024948))",360,6
"POLYGON ((-2073421.5473067493 13886878.795414414, -2073461.739685614 13886728.795414414, -2073571.5473067493 13886618.98779328, -2073721.5473067493 13886578.795414414, -2073871.5473067493 13886618.98779328, -2073981.3549278846 13886728.795414414, -2074021.5473067493 13886878.795414414, -2073981.3549278846 13887028.795414414, -2073871.5473067493 13887138.603035549, -2073721.5473067493 13887178.795414414, -2073571.5473067493 13887138.603035549, -2073461.739685614 13887028.795414414, -2073421.5473067493 13886878.795414414))",505,6
"POLYGON ((-2072911.372075424 13887643.78688703, -2072951.5644542887 13887493.78688703, -2073061.372075424 13887383.979265895, -2073211.372075424 13887343.78688703, -2073361.372075424 13887383.979265895, -2073471.1796965594 13887493.78688703, -2073511.372075424 13887643.78688703, -2073471.1796965594 13887793.78688703, -2073361.372075424 13887903.594508164, -2073211.372075424 13887943.78688703, -2073061.372075424 13887903.594508164, -2072951.5644542887 13887793.78688703, -2072911.372075424 13887643.78688703))",64,6
"POLYGON ((-2072492.7090999398 13887516.318321552, -2072532.9014788044 13887366.318321552, -2072642.7090999398 13887256.510700418, -2072792.7090999398 13887216.318321552, -2072942.7090999398 13887256.510700418, -2073052.5167210752 13887366.318321552, -2073092.7090999398 13887516.318321552, -2073052.5167210752 13887666.318321552, -2072942.7090999398 13887776.125942687, -2072792.7090999398 13887816.318321552, -2072642.7090999398 13887776.125942687, -2072532.9014788044 13887666.318321552, -2072492.7090999398 13887516.318321552))",80,6
"POLYGON ((-2075898.185993332 13890880.836875722, -2075938.3783721966 13890730.836875722, -2076048.185993332 13890621.029254587, -2076198.185993332 13890580.836875722, -2076348.185993332 13890621.029254587, -2076457.9936144673 13890730.836875722, -2076498.185993332 13890880.836875722, -2076457.9936144673 13891030.836875722, -2076348.185993332 13891140.644496856, -2076198.185993332 13891180.836875722, -2076048.185993332 13891140.644496856, -2075938.3783721966 13891030.836875722, -2075898.185993332 13890880.836875722))",284,6
"POLYGON ((-2072615.6144044583 13887653.473722469, -2072655.806783323 13887503.473722469, -2072765.6144044583 13887393.666101335, -2072915.6144044583 13887353.473722469, -2073065.6144044583 13887393.666101335, -2073175.4220255937 13887503.473722469, -2073215.6144044583 13887653.473722469, -2073175.4220255937 13887803.473722469, -2073065.6144044583 13887913.281343604, -2072915.6144044583 13887953.473722469, -2072765.6144044583 13887913.281343604, -2072655.806783323 13887803.473722469, -2072615.6144044583 13887653.473722469))",72,6
"POLYGON ((-2072826.0646936246 13887777.456787752, -2072866.2570724892 13887627.456787752, -2072976.0646936246 13887517.649166618, -2073126.0646936246 13887477.456787752, -2073276.0646936246 13887517.649166618, -2073385.87231476 13887627.456787752, -2073426.0646936246 13887777.456787752, -2073385.87231476 13887927.456787752, -2073276.0646936246 13888037.264408886, -2073126.0646936246 13888077.456787752, -2072976.0646936246 13888037.264408886, -2072866.2570724892 13887927.456787752, -2072826.0646936246 13887777.456787752))",338,6
