name,listing_url,neighbourhood,latitude,longitude,price,room_type,review_scores_rating
Cozy Kerrisdale Suite,https://www.airbnb.com/rooms/53339583,"Vancouver, British Columbia, Canada",49.23674,-123.16653,176.0,Entire home/apt,4.92
Spacious 2 bdrm laneway house!,https://www.airbnb.com/rooms/53345266,,49.22013,-123.08631,200.0,Entire home/apt,4.81
Mount Pleasant Loft with a Large Patio & View,https://www.airbnb.com/rooms/53348746,,49.26554,-123.09734,180.0,Entire home/apt,5.0
Private & quiet suite on ground floor (500 sq ft),https://www.airbnb.com/rooms/53382359,"Vancouver, British Columbia, Canada",49.278065,-123.047577,119.0,Entire home/apt,4.89
1BR Apartment in Olympic Village perfect Long-Term,https://www.airbnb.com/rooms/53383620,"Vancouver, British Columbia, Canada",49.2708,-123.10372,130.0,Entire home/apt,4.83
Nice OneBedroom Apartment just Outside of Downtown,https://www.airbnb.com/rooms/53383998,,49.28212,-123.08309,165.0,Entire home/apt,4.84
Bright and modern garden suite near skytrain,https://www.airbnb.com/rooms/53395597,"Vancouver, British Columbia, Canada",49.25218,-123.04947,141.0,Entire home/apt,4.83
Gorgeous 2-bdrm ground level suite -East Vancouver,https://www.airbnb.com/rooms/53418671,"Vancouver, British Columbia, Canada",49.23411,-123.05429,159.0,Entire home/apt,4.87
Brand new 1 bedroom suite,https://www.airbnb.com/rooms/53431260,"Vancouver, British Columbia, Canada",49.24539,-123.09459,143.0,Entire home/apt,4.91
Central modern 3-bedroom home,https://www.airbnb.com/rooms/53437636,"Vancouver, British Columbia, Canada",49.24306,-123.06606,197.0,Entire home/apt,4.95
Main St. 1 bd. w/ roof patio in brewery district,https://www.airbnb.com/rooms/53446776,"Vancouver, British Columbia, Canada",49.26675,-123.09764,150.0,Entire home/apt,5.0
New 2 Bedroom Condo close to the city,https://www.airbnb.com/rooms/53478280,,49.24176,-123.05637,150.0,Entire home/apt,
Cozy East Van Home @ Nanaimo Skytrain/Bus,https://www.airbnb.com/rooms/53483895,"Vancouver, British Columbia, Canada",49.24927,-123.05462,155.0,Entire home/apt,4.74
My lovely studio in Yaletown,https://www.airbnb.com/rooms/53487516,"Vancouver, British Columbia, Canada",49.27698,-123.11843,100.0,Entire home/apt,5.0
Lovely 1 BR Basement Suite near Skytrain w/AC,https://www.airbnb.com/rooms/53514361,,49.26039,-123.07146,185.0,Entire home/apt,4.86
Spacious Two bedroom Suite - Home Away from Home!,https://www.airbnb.com/rooms/53519110,,49.25221,-123.0206,150.0,Entire home/apt,5.0
Home-place In Downtown Vancouver (30days+),https://www.airbnb.com/rooms/53519115,"Vancouver, British Columbia, Canada",49.27577,-123.11461,139.0,Entire home/apt,5.0
"Private oasis! Walk to shops, restaurants + bus.",https://www.airbnb.com/rooms/53531830,"Vancouver, British Columbia, Canada",49.24084,-123.09896,145.0,Entire home/apt,5.0
LUXURY 1Bd apartment with parking - DOWNTOWN!,https://www.airbnb.com/rooms/53546495,,49.27801,-123.13062,138.0,Entire home/apt,4.96
Brand New ✓ Modern ✓ One Bedroom Near YVR Airport,https://www.airbnb.com/rooms/53561105,,49.20570674934135,-123.13089806301976,180.0,Entire home/apt,
"Private Suite, Short Walk to Transit & Restaurants",https://www.airbnb.com/rooms/53572143,"Vancouver, British Columbia, Canada",49.24541,-123.0627,155.0,Entire home/apt,4.9
Modern 2 Bedroom Guest Suite in East Vancouver,https://www.airbnb.com/rooms/53580140,,49.23531,-123.04212,136.0,Entire home/apt,4.75
Quiet 1 bdrm coach home in marpole,https://www.airbnb.com/rooms/53589380,"Vancouver, British Columbia, Canada",49.21329,-123.13759,128.0,Entire home/apt,4.97
"Charm & Convenience✩Fast WIFI Queen Bed, Skytrain✩",https://www.airbnb.com/rooms/53596215,,49.23287,-123.03256,144.0,Entire home/apt,4.96
Private Guest Suite steps from Commercial Drive,https://www.airbnb.com/rooms/53604580,,49.258038242646656,-123.06790345037084,126.0,Entire home/apt,4.63
"Kitsilano Studio, close to everything",https://www.airbnb.com/rooms/53613052,,49.26347,-123.15016,125.0,Entire home/apt,5.0
Stylish 1-bedroom & den sub-penthouse suite,https://www.airbnb.com/rooms/53615990,,49.21237,-123.09132,152.0,Entire home/apt,5.0
Independent house 2B2B modern design,https://www.airbnb.com/rooms/53628096,,49.2502,-123.04452,139.0,Entire home/apt,4.67
"Great Location, new, 2 beds, A/C, free parking",https://www.airbnb.com/rooms/53633071,"Vancouver, British Columbia, Canada",49.26965,-123.10027,181.0,Entire home/apt,4.73
Central 2bdr unit w/parking & wifi,https://www.airbnb.com/rooms/53646025,,49.25873,-123.11121,160.0,Entire home/apt,5.0
Cute Commercial Drive Hideaway - 1 bedroom suite,https://www.airbnb.com/rooms/53650580,"Vancouver, British Columbia, Canada",49.27182,-123.06724,165.0,Entire home/apt,4.97
Modern West End Studio with Patio,https://www.airbnb.com/rooms/53701428,"Vancouver, British Columbia, Canada",49.283916,-123.132866,150.0,Entire home/apt,
Downtown Vancouver- 1 BDRM/1 BATH - Super Location,https://www.airbnb.com/rooms/53720026,"Vancouver, British Columbia, Canada",49.276817,-123.127129,191.0,Entire home/apt,4.87
Homey studio/ individual entrance/ near YVR,https://www.airbnb.com/rooms/53761407,"Richmond, British Columbia, Canada",49.18882,-123.0992,140.0,Entire home/apt,4.65
Lovely Vancouver condo.,https://www.airbnb.com/rooms/53774190,,49.27565,-123.1267,130.0,Entire home/apt,5.0
NEW & CLEAN 2-BDRM Suite 800 m from Metrotown STN,https://www.airbnb.com/rooms/53774842,"Burnaby, British Columbia, Canada",49.2229,-123.00933,163.0,Entire home/apt,4.97
Cozy Garden One Bedroom Suite,https://www.airbnb.com/rooms/53788210,"Burnaby, British Columbia, Canada",49.23963,-123.01704,114.0,Entire home/apt,4.78
1-bedroom condo with large workspace and patio,https://www.airbnb.com/rooms/53812295,"Vancouver, British Columbia, Canada",49.26575,-123.09905,170.0,Entire home/apt,5.0
The Refined One Bedroom West End Suite,https://www.airbnb.com/rooms/53814869,"Vancouver, British Columbia, Canada",49.28318,-123.12848,130.0,Entire home/apt,4.96
👑 Brand New Classy 1B-Vancouver/Near YVR👑,https://www.airbnb.com/rooms/53818030,,49.21213,-123.08907,176.0,Entire home/apt,4.92
Brand New Cozy Family Friendly 1-Bedroom Suite,https://www.airbnb.com/rooms/53833651,,49.2147,-123.14397,140.0,Entire home/apt,5.0
Fashionable 1BD Suite - Heart of the West End!,https://www.airbnb.com/rooms/53835039,"Vancouver, British Columbia, Canada",49.28512,-123.12812,126.0,Entire home/apt,5.0
Brand New Two Bedroom Apartment Near Airport,https://www.airbnb.com/rooms/53835172,"Richmond, British Columbia, Canada",49.18836,-123.13175,198.0,Entire home/apt,4.75
The West End Artist Abode - One Bed Stunning Views,https://www.airbnb.com/rooms/53835714,,49.28999,-123.13831,165.0,Entire home/apt,4.75
Downtown Vancouver Coal Harbour gorgeous,https://www.airbnb.com/rooms/53862186,,49.28859,-123.12614,122.0,Entire home/apt,4.0
Adorable 1-bedroom place with free parking,https://www.airbnb.com/rooms/53868643,"Vancouver, British Columbia, Canada",49.23602,-123.08234,137.0,Entire home/apt,4.89
Burnaby: Lovely 1 bed condo in the heart of city,https://www.airbnb.com/rooms/53870330,,49.23359,-123.00906,190.0,Entire home/apt,4.38
NEW 1 BED SANCTUARY IN COAL HARBOUR -30 day min,https://www.airbnb.com/rooms/53908651,"Vancouver, British Columbia, Canada",49.28992,-123.13057,100.0,Entire home/apt,4.5
"Cozy - separate laneway house, Private Entrance.",https://www.airbnb.com/rooms/53921130,"Vancouver, British Columbia, Canada",49.237396,-123.078995,150.0,Entire home/apt,4.37
Stunning Harbour VIEW Studio next to Stanley Park,https://www.airbnb.com/rooms/53927121,,49.293163,-123.135338,160.0,Entire home/apt,
"5 star location - clean, private, and quiet.",https://www.airbnb.com/rooms/53953464,"Vancouver, British Columbia, Canada",49.24023,-123.09728,127.0,Entire home/apt,5.0
Adorable 2-Bedroom Guestsuite in Cambie Village,https://www.airbnb.com/rooms/53970656,"Vancouver, British Columbia, Canada",49.25122,-123.11358,200.0,Entire home/apt,4.84
Adorable 2 bedroom suite in Vancouver,https://www.airbnb.com/rooms/53989770,,49.27915,-123.03073,140.0,Entire home/apt,5.0
Lovely 1 bedroom condo with amazing view,https://www.airbnb.com/rooms/54003850,"Vancouver, British Columbia, Canada",49.278839,-123.107399,149.0,Entire home/apt,4.85
Vancouver House Flexible stays 316 (+30 days),https://www.airbnb.com/rooms/54054764,"Vancouver, British Columbia, Canada",49.274403,-123.130981,130.0,Entire home/apt,5.0
Hotel in a Home - Steps to the beach downtown Van,https://www.airbnb.com/rooms/54056300,,49.27464,-123.13422,103.0,Entire home/apt,5.0
Modern 3BDR Nordic Laneway House | Avail. June 1,https://www.airbnb.com/rooms/54060797,"Vancouver, British Columbia, Canada",49.23835,-123.1725,200.0,Entire home/apt,5.0
"Lovely 2BD suite in Kitsilano, Vancouver!",https://www.airbnb.com/rooms/54073111,,49.26193,-123.18706,117.0,Entire home/apt,4.55
New & Modern Comfy Central Condo,https://www.airbnb.com/rooms/54097525,"Vancouver, British Columbia, Canada",49.27874,-123.1232,192.0,Entire home/apt,4.5
Modern 3 BD condo with free parking on premises!,https://www.airbnb.com/rooms/54111673,,49.21631,-123.11369,179.0,Entire home/apt,5.0
Home Away from Home in Vancouver⭐️1 Bed + 1 Bath,https://www.airbnb.com/rooms/54125257,,49.24713,-123.03256,131.0,Entire home/apt,4.94
Cozy 1 BR walk to Sub and Stadium w/wifi/parking,https://www.airbnb.com/rooms/54125527,,49.27819,-123.10721,108.0,Entire home/apt,
Modern 1 Bedroom Studio with Private Entrance,https://www.airbnb.com/rooms/54146055,"Vancouver, British Columbia, Canada",49.25062,-123.05418,122.0,Entire home/apt,4.85
Prime Downtown Condo on Granville street,https://www.airbnb.com/rooms/54162408,"Vancouver, British Columbia, Canada",49.276817321777344,-123.12712860107422,184.0,Entire home/apt,4.67
"""The Drive"" : cozy garden suite in HOT location",https://www.airbnb.com/rooms/54163567,"Vancouver, British Columbia, Canada",49.27325,-123.07023,180.0,Entire home/apt,4.95
Modern 1 bedroom condo in a convenient location,https://www.airbnb.com/rooms/54177005,"Vancouver, British Columbia, Canada",49.27738,-123.10027,160.0,Entire home/apt,4.84
Cozy Studio near Skytrain with Free Parking,https://www.airbnb.com/rooms/54232388,"Vancouver, British Columbia, Canada",49.2498,-123.05363,129.0,Entire home/apt,4.68
41st floor Penthouse with stunning views,https://www.airbnb.com/rooms/54243757,"Vancouver, British Columbia, Canada",49.28341,-123.1071,200.0,Entire home/apt,5.0
One bedroom Lovely & Cozy private guest suite,https://www.airbnb.com/rooms/54245903,"Vancouver, British Columbia, Canada",49.226768,-123.071358,118.0,Entire home/apt,4.89
[30Days+] Capricorn Palace in yaletown #13,https://www.airbnb.com/rooms/54247309,,49.27551,-123.11572,150.0,Entire home/apt,4.73
1 bedroom pet friendly condo with free parking-302,https://www.airbnb.com/rooms/54262208,"Vancouver, British Columbia, Canada",49.27834,-123.13206,200.0,Entire home/apt,5.0
Kits Beach House,https://www.airbnb.com/rooms/54283005,"Vancouver, British Columbia, Canada",49.26403,-123.16577,164.0,Entire home/apt,4.92
New 2 BD 1 LVG 1 BA suite in Vancouver Central,https://www.airbnb.com/rooms/54295911,,49.251869,-123.07547,129.0,Entire home/apt,5.0
Entire 3 BD 1 LVG  1 BA suite in Vancouver Central,https://www.airbnb.com/rooms/54298019,,49.251869,-123.07547,157.0,Entire home/apt,4.65
Entire 1 BD 1 LVG 1 BA suit in Vancouver Center,https://www.airbnb.com/rooms/54307188,,49.251869,-123.07547,119.0,Entire home/apt,5.0
Lovely 2 Bedrooms 2 Baths Fully Furnished,https://www.airbnb.com/rooms/54309719,"Vancouver, British Columbia, Canada",49.28545,-123.12414,140.0,Entire home/apt,5.0
Lovely 3 bdrm  2 bathroom Douglas Park guest house,https://www.airbnb.com/rooms/54330417,"Vancouver, British Columbia, Canada",49.25186,-123.1271,135.0,Entire home/apt,5.0
Mount Pleasant - 70s Modern Central - Free Parking,https://www.airbnb.com/rooms/54332008,"Vancouver, British Columbia, Canada",49.26353,-123.08277,125.0,Entire home/apt,5.0
"Beautiful getaway near beaches, parks, restaurants",https://www.airbnb.com/rooms/54355446,"Vancouver, British Columbia, Canada",49.28429,-123.13437,179.0,Entire home/apt,5.0
Comfy & cozy 1bdr apartment south Vancouver,https://www.airbnb.com/rooms/54358746,,49.21923,-123.09069,100.0,Entire home/apt,4.58
Brand New One Bedroom Suite Next to Stanley Park,https://www.airbnb.com/rooms/54391818,"Vancouver, British Columbia, Canada",49.29246,-123.13475,188.0,Entire home/apt,4.5
2 BDR Fully Furnished Suite ¹,https://www.airbnb.com/rooms/54400986,,49.212772,-123.063576,139.0,Entire home/apt,5.0
Vibrant 2 bedroom in heart of Kitsilano Beach!,https://www.airbnb.com/rooms/501681193430525310,,49.26616,-123.14731,140.0,Entire home/apt,
Cozy 1 Bed Apartment in Yaletown with City View,https://www.airbnb.com/rooms/510948460468405144,"Vancouver, British Columbia, Canada",49.27786,-123.11915,182.0,Entire home/apt,4.97
Upper Kits Retreat,https://www.airbnb.com/rooms/542626785066975171,"Vancouver, British Columbia, Canada",49.25916,-123.18226,171.0,Entire home/apt,5.0
New luxury condo suite near Science World,https://www.airbnb.com/rooms/542988842170788575,"Vancouver, British Columbia, Canada",49.27072,-123.10981,120.0,Entire home/apt,4.5
★ Cozy on Lanark ★ Newly Built Modern 2BR 2Bath,https://www.airbnb.com/rooms/544471990203369728,,49.23408,-123.07527,164.0,Entire home/apt,4.89
"Queens bedroom, private bathroom, kitchen, dining",https://www.airbnb.com/rooms/544919086130938918,,49.24002,-123.0405,155.0,Entire home/apt,4.85
BRAND NEW Modern Private 3 bedroom 2 bath home,https://www.airbnb.com/rooms/546262200725114075,,49.21808865725637,-123.0529399537018,159.0,Entire home/apt,5.0
Quaint Private 1 Bedroom Suite near YVR,https://www.airbnb.com/rooms/546407498095894614,"Richmond, British Columbia, Canada",49.18806,-123.1177,110.0,Entire home/apt,4.87
Stunning 2-bedroom suite in trendy Fraser-Main,https://www.airbnb.com/rooms/548791024234882915,,49.25316,-123.09006,155.0,Entire home/apt,4.88
"AC City View, 15 Mins to YVR Airport & Skytrain St",https://www.airbnb.com/rooms/549360797536218679,"Vancouver, British Columbia, Canada",49.21102,-123.09417,151.0,Entire home/apt,4.87
Brand new 1 bedroom1 bathroom apartment,https://www.airbnb.com/rooms/549427812249509508,"Richmond, British Columbia, Canada",49.190098,-123.133186,179.0,Entire home/apt,4.94
Brand new Mountain View one bedroom,https://www.airbnb.com/rooms/549457444331744011,"Richmond, British Columbia, Canada",49.190098,-123.133186,187.0,Entire home/apt,5.0
Modern 1-bedroom apartment with pool and gym.,https://www.airbnb.com/rooms/550876657287146230,,49.2742,-123.11429,135.0,Entire home/apt,5.0
Just Launched | Bright & Spacious 2 Bedroom Suite,https://www.airbnb.com/rooms/551074287832212187,,49.25382,-123.03675,186.0,Entire home/apt,4.89
Bright cozy 1bdr unit w/parking CityHall Skytrain,https://www.airbnb.com/rooms/551655181900481323,,49.25962,-123.11114,150.0,Entire home/apt,4.33
3Bed 1Bath Clean Ground Floor Quiet Free Parking,https://www.airbnb.com/rooms/552513157902921088,"Vancouver, British Columbia, Canada",49.26509,-123.04036,145.0,Entire home/apt,4.9
"3BD Condo with free parking, in heart of Gastown",https://www.airbnb.com/rooms/554492268770867395,"Vancouver, British Columbia, Canada",49.28079,-123.10914,194.0,Entire home/apt,4.63
Downtown Vancouver condo w/ 110sqft spacious patio,https://www.airbnb.com/rooms/557360388521540150,"Vancouver, British Columbia, Canada",49.27923,-123.12031,182.0,Entire home/apt,5.0
Centrally Located 3 Bedroom Home with Parking,https://www.airbnb.com/rooms/558641185471284709,"Vancouver, British Columbia, Canada",49.22898,-123.11679,198.0,Entire home/apt,
Spacious 3 Bdrm suite located in Vancouver,https://www.airbnb.com/rooms/558761107575318456,"Vancouver, British Columbia, Canada",49.27797,-123.03602,162.0,Entire home/apt,5.0
40th floor ocean view 1 bedroom with parking,https://www.airbnb.com/rooms/561466494395244906,,49.27603,-123.12845,135.0,Entire home/apt,4.5
🏝1.5 bd {30Days+}Luxury Resort * Pool/Gym/Sauna/AC,https://www.airbnb.com/rooms/562596359527085526,"Vancouver, British Columbia, Canada",49.27556,-123.11598,155.0,Entire home/apt,5.0
Newly Renovated 1 Bedroom + Den in Prime Location,https://www.airbnb.com/rooms/563248180261220836,"Vancouver, British Columbia, Canada",49.27582,-123.12673,200.0,Entire home/apt,5.0
Heart of downtown beautiful 1 bdr w/Free Parking,https://www.airbnb.com/rooms/564089062376990775,"Vancouver, British Columbia, Canada",49.2761,-123.12638,185.0,Entire home/apt,4.91
Urban 1 Bedroom at the Heart of DT Vancouver,https://www.airbnb.com/rooms/565891244394224317,"Vancouver, British Columbia, Canada",49.28022,-123.12506,182.0,Entire home/apt,4.71
Beautiful 1 Bedroom - Close to Everything!!,https://www.airbnb.com/rooms/565966716637852102,"Vancouver, British Columbia, Canada",49.28079,-123.12294,199.0,Entire home/apt,4.59
Sunny & spacious 4-bedroom 3 full baths Van home,https://www.airbnb.com/rooms/566025376768686867,"Vancouver, British Columbia, Canada",49.27139265694656,-123.05224187609606,195.0,Entire home/apt,
Private New 1 Bedroom 20min to Downtown Vancouver,https://www.airbnb.com/rooms/566212175613293671,"Burnaby, British Columbia, Canada",49.25077,-123.01372,143.0,Entire home/apt,5.0
Home Away from Home   1br in East Van,https://www.airbnb.com/rooms/569162770621083690,,49.24383577604767,-123.0869580514684,162.0,Entire home/apt,5.0
Lovely one bedroom apartment in Vancouver,https://www.airbnb.com/rooms/570308432913955676,"Vancouver, British Columbia, Canada",49.22703,-123.09093,101.0,Entire home/apt,5.0
New Studio Suite in Renfrew-Collingwood,https://www.airbnb.com/rooms/571794764777794595,"Vancouver, British Columbia, Canada",49.24101853401135,-123.0499325815468,160.0,Entire home/apt,5.0
"Spacious, 2 level home fireplace near skytrain!",https://www.airbnb.com/rooms/572507868028059230,,49.25469,-123.06782,120.0,Entire home/apt,5.0
"DT central modern condo w/pool, AC & free parking",https://www.airbnb.com/rooms/572726524344983768,"Vancouver, British Columbia, Canada",49.279781,-123.106384,151.0,Entire home/apt,4.0
Location Location! 1BD Suite in ❤️ of Yaletown!,https://www.airbnb.com/rooms/572742270576415461,"Vancouver, British Columbia, Canada",49.27433,-123.12477,155.0,Entire home/apt,3.0
"Fully Furnished 2 Bedrooms+2 baths, Vancouver BC",https://www.airbnb.com/rooms/573110646948523595,,49.27692,-123.13115,199.0,Entire home/apt,4.0
"Cheerful, bright 2 bedroom with a coastal vibe",https://www.airbnb.com/rooms/573236213853060492,"Vancouver, British Columbia, Canada",49.255,-123.07054,200.0,Entire home/apt,5.0
Modern Mt. Pleasant Courtyard Condo,https://www.airbnb.com/rooms/574541994233882935,"Vancouver, British Columbia, Canada",49.26604,-123.10004,139.0,Entire home/apt,5.0
1 BDR 1 BATH Condo In UBC Campus With Balcony,https://www.airbnb.com/rooms/574944435673353663,,49.26487,-123.24208,169.0,Entire home/apt,4.63
Fabulous downtown vancouver Condo,https://www.airbnb.com/rooms/575544573517713892,,49.27928,-123.1249,105.0,Entire home/apt,3.5
☀️2-Bedroom (renovated) private suite w/parking,https://www.airbnb.com/rooms/575615010351390473,"Vancouver, British Columbia, Canada",49.22852,-123.06424,136.0,Entire home/apt,
Charming Studio Apartment in the Heart of West End,https://www.airbnb.com/rooms/575852005143129019,,49.29023,-123.14119,125.0,Entire home/apt,4.5
Downtown One Bed Room Condo with Breathtaking view,https://www.airbnb.com/rooms/576959811513465344,,49.278908,-123.107994,100.0,Entire home/apt,
New 2BR suite in amazing location | Near PNE,https://www.airbnb.com/rooms/577129434518597881,"Vancouver, British Columbia, Canada",49.27217,-123.04168,187.0,Entire home/apt,4.91
Cozy Apartment in The Heart of Downtown Vancouver,https://www.airbnb.com/rooms/578285252934806382,,49.28044,-123.12621,125.0,Entire home/apt,5.0
Lovely Modern 1 Bedroom Apartment in Vancouver,https://www.airbnb.com/rooms/578319705272283323,,49.277775,-123.098801,157.0,Entire home/apt,
Lovely 1-bedroom condo steps away from Main Street,https://www.airbnb.com/rooms/578340355352983331,,49.24939,-123.102509,180.0,Entire home/apt,4.84
Stunning Vancouver skyline views - 2br home,https://www.airbnb.com/rooms/579725586814157161,,49.28057,-123.10663,189.0,Entire home/apt,5.0
Yaletown Luxury Vancouver (30 days minimum book),https://www.airbnb.com/rooms/579895395200595933,,49.27502,-123.12242,195.0,Entire home/apt,5.0
High-Grade 1 BDR New Apartment Near Airport,https://www.airbnb.com/rooms/581822278927542822,,49.18899,-123.12949,171.0,Entire home/apt,4.91
★Modern Cozy 2 BR King Bed Private Suite / Train★,https://www.airbnb.com/rooms/582833790411644565,"Vancouver, British Columbia, Canada",49.26268,-123.04685,192.0,Entire home/apt,4.5
Bright 1-bedroom Condo in Downtown Vancouver,https://www.airbnb.com/rooms/582878768498753325,"Vancouver, British Columbia, Canada",49.281239,-123.12545,149.0,Entire home/apt,4.89
"Bright 1-bed home with patio, yard, and fireplace",https://www.airbnb.com/rooms/583441829362699064,,49.25343,-123.0633,100.0,Entire home/apt,5.0
Lovely 1 bedroom in renovated character building.,https://www.airbnb.com/rooms/584150232091383638,,49.25498,-123.10135,100.0,Entire home/apt,
1 Bedrooms | 1 Bath | AC | Free WiFi & Parking,https://www.airbnb.com/rooms/584288532138011343,,49.18892,-123.13396,148.0,Entire home/apt,
"Stylish studio w/marble floor, BNB",https://www.airbnb.com/rooms/584427691161385393,,49.25533,-123.02464,130.0,Entire home/apt,4.62
"Furnished 2 Bedrooms+2 baths condo, Vancouver DT",https://www.airbnb.com/rooms/584864664434896747,,49.27577,-123.1313,199.0,Entire home/apt,5.0
Luxury 1 BD&1BAAirport Richmond,https://www.airbnb.com/rooms/584951748421608615,"Richmond, British Columbia, Canada",49.190105,-123.133186,188.0,Entire home/apt,5.0
Beautiful 3 Bedroom Townhouse - Central Vancouver,https://www.airbnb.com/rooms/585508117711515144,,49.2188,-123.06773,199.0,Entire home/apt,5.0
Modern 1 BDR+1Den With Mountain View+Free Parking,https://www.airbnb.com/rooms/585670015713900021,,49.26454,-123.00556,196.0,Entire home/apt,4.7
Brand New 2 bdrm w AC + Free Parking/Skytrain,https://www.airbnb.com/rooms/585782776000350130,,49.26814,-123.10219,162.0,Entire home/apt,4.95
{30Days+} Scorpio Palace - 1 BDR 1 BATH & DT VIEW,https://www.airbnb.com/rooms/586542224985933847,,49.26982,-123.09859,138.0,Entire home/apt,5.0
NEW | 1 Bedrooms | 1 Bath | AC | Free WiFi&Parking,https://www.airbnb.com/rooms/586919624292202689,,49.18918,-123.13148,116.0,Entire home/apt,3.75
"Modernize Bachelor Pad, 5Mins to Skytrain!",https://www.airbnb.com/rooms/587071375941594371,"Vancouver, British Columbia, Canada",49.24216,-123.04216,128.0,Entire home/apt,4.96
"One Bedroom, Den and Office Condo by English Bay",https://www.airbnb.com/rooms/587094001717853478,,49.28766,-123.14036,200.0,Entire home/apt,5.0
Beautiful condo with Coal Harbour Views,https://www.airbnb.com/rooms/589081132555758015,,49.28884,-123.12675,150.0,Entire home/apt,
"Adorable 1 bedroom, with free street parking.",https://www.airbnb.com/rooms/589095658929102856,"Vancouver, British Columbia, Canada",49.280476,-123.026375,156.0,Entire home/apt,4.92
Lovely one bedroom apartment in kitsilano,https://www.airbnb.com/rooms/589891753220103775,,49.26268,-123.1527,105.0,Entire home/apt,
Beautiful 2 Bed & 2 Bath condo 5 Star luxury,https://www.airbnb.com/rooms/590506487665240203,,49.28577286967419,-123.1229508674079,180.0,Entire home/apt,5.0
★Modern Cozy 1 BR King Bed Private Suite / Train★,https://www.airbnb.com/rooms/591253181072006920,"Vancouver, British Columbia, Canada",49.26416,-123.04863,137.0,Entire home/apt,4.38
3-bedroom home in Vancouver,https://www.airbnb.com/rooms/591712598908658805,"Vancouver, British Columbia, Canada",49.26591,-123.03978,184.0,Entire home/apt,4.61
Luxury 2 Bed 2 Bath+Solarium w/ Air Con+EV Parking,https://www.airbnb.com/rooms/592093627626220018,"Vancouver, British Columbia, Canada",49.26292,-123.139832,175.0,Entire home/apt,
Adorable 1-bedroom in Vancouver. New Fall Rates!,https://www.airbnb.com/rooms/592719174009370781,,49.23394,-123.06891,100.0,Entire home/apt,
Yaletown - 1 bedroom beautifully furnished home,https://www.airbnb.com/rooms/592743063915794777,,49.278,-123.1246,149.0,Entire home/apt,5.0
Lovely 1-Bedroom Loft Downtown,https://www.airbnb.com/rooms/593702234593494560,,49.28016,-123.10812,200.0,Entire home/apt,
Modern Studio with Balcony Steps from the Beach,https://www.airbnb.com/rooms/594159128669921631,"Vancouver, British Columbia, Canada",49.287449,-123.140533,200.0,Entire home/apt,5.0
"Modern 1-bedrm guesthouse, patio, classy interior",https://www.airbnb.com/rooms/594865741734856596,"Vancouver, British Columbia, Canada",49.253437,-123.101845,157.0,Entire home/apt,5.0
🌻Chic 1BR Cityview w/ Parking -Close to Everything,https://www.airbnb.com/rooms/595056823449056218,"Vancouver, British Columbia, Canada",49.21036,-123.11547,124.0,Entire home/apt,4.5
Luxury one bedroom loft in the heart of Vancouver,https://www.airbnb.com/rooms/595609500674965648,"Vancouver, British Columbia, Canada",49.279587,-123.119118,160.0,Entire home/apt,
Lovely 1-bedroom apartment with free parking,https://www.airbnb.com/rooms/595701457021654946,,49.28173,-123.02063,200.0,Entire home/apt,3.0
Newly built Laneway Home 1 bedroom and 1.5 bath Centrally located,https://www.airbnb.com/rooms/595807969725500931,"Vancouver, British Columbia, Canada",49.24147,-123.08936,135.0,Entire home/apt,4.58
The Heart of Downtown Vancouver - Walk Everywhere!,https://www.airbnb.com/rooms/596964280164101368,"Vancouver, British Columbia, Canada",49.28226,-123.12513,107.0,Entire home/apt,5.0
Bright 2 Bed/2 Bath Corner Patio Unit at Avalon 3,https://www.airbnb.com/rooms/597179211825024419,"Vancouver, British Columbia, Canada",49.20562,-123.03028,125.0,Entire home/apt,
Cozy & Comfy home 5 mins to seawall w/ Parking,https://www.airbnb.com/rooms/597326193763505865,"Vancouver, British Columbia, Canada",49.25659,-123.1194,196.0,Entire home/apt,4.65
2 Bedroom for rent near Nanaimo Sky train station,https://www.airbnb.com/rooms/597400742715108501,,49.24549,-123.05949,165.0,Entire home/apt,4.7
Beautiful 1-bedroom garden-level suite,https://www.airbnb.com/rooms/597765578414885881,,49.25313,-123.08254,149.0,Entire home/apt,4.71
Beachfront 1-Bedroom in Kitsilano,https://www.airbnb.com/rooms/597874043150139129,"Vancouver, British Columbia, Canada",49.27329,-123.1594,193.0,Entire home/apt,
Richmond Luxury 2BR&2Bt Condo Aberdeen center,https://www.airbnb.com/rooms/598386707159990070,"Richmond, British Columbia, Canada",49.189713,-123.131912,197.0,Entire home/apt,4.75
"1BD condo with free parking, Mount Pleasant!",https://www.airbnb.com/rooms/599476700045132617,"Vancouver, British Columbia, Canada",49.26687,-123.09979,158.0,Entire home/apt,4.78
1 BR  Guest Suite South Vancouver,https://www.airbnb.com/rooms/601392275677306227,"Vancouver, British Columbia, Canada",49.23294158961444,-123.07898359381066,200.0,Entire home/apt,4.75
Stylish English Bay apartment,https://www.airbnb.com/rooms/601616531756634443,"Vancouver, British Columbia, Canada",49.28415,-123.13811,170.0,Entire home/apt,4.89
"BRAND NEW 1.5 BDR & 1 BATH CONDO, QUIET & CLEAN",https://www.airbnb.com/rooms/602381958740489477,,49.18849,-123.12829,136.0,Entire home/apt,4.55
Family friendly vacation  home with park view,https://www.airbnb.com/rooms/602505352466485386,"Vancouver, British Columbia, Canada",49.25623,-123.02943,189.0,Entire home/apt,4.67
