geometry,id,count
"POLYGON ((-2072442.2261925188 13887862.553789502, -2072482.4185713835 13887712.553789502, -2072592.2261925188 13887602.746168368, -2072742.2261925188 13887562.553789502, -2072892.2261925188 13887602.746168368, -2073002.0338136542 13887712.553789502, -2073042.2261925188 13887862.553789502, -2073002.0338136542 13888012.553789502, -2072892.2261925188 13888122.361410636, -2072742.2261925188 13888162.553789502, -2072592.2261925188 13888122.361410636, -2072482.4185713835 13888012.553789502, -2072442.2261925188 13887862.553789502))",180,5
"POLYGON ((-2072555.7372691385 13887962.212209916, -2072595.929648003 13887812.212209916, -2072705.7372691385 13887702.404588781, -2072855.7372691385 13887662.212209916, -2073005.7372691385 13887702.404588781, -2073115.5448902738 13887812.212209916, -2073155.7372691385 13887962.212209916, -2073115.5448902738 13888112.212209916, -2073005.7372691385 13888222.01983105, -2072855.7372691385 13888262.212209916, -2072705.7372691385 13888222.01983105, -2072595.929648003 13888112.212209916, -2072555.7372691385 13887962.212209916))",76,4
"POLYGON ((-2073007.621461054 13887573.06065994, -2073047.8138399187 13887423.06065994, -2073157.621461054 13887313.253038805, -2073307.621461054 13887273.06065994, -2073457.621461054 13887313.253038805, -2073567.4290821895 13887423.06065994, -2073607.621461054 13887573.06065994, -2073567.4290821895 13887723.06065994, -2073457.621461054 13887832.868281074, -2073307.621461054 13887873.06065994, -2073157.621461054 13887832.868281074, -2073047.8138399187 13887723.06065994, -2073007.621461054 13887573.06065994))",146,4
"POLYGON ((-2072640.3012276092 13887250.503415149, -2072680.4936064738 13887100.503415149, -2072790.3012276092 13886990.695794014, -2072940.3012276092 13886950.503415149, -2073090.3012276092 13886990.695794014, -2073200.1088487445 13887100.503415149, -2073240.3012276092 13887250.503415149, -2073200.1088487445 13887400.503415149, -2073090.3012276092 13887510.311036283, -2072940.3012276092 13887550.503415149, -2072790.3012276092 13887510.311036283, -2072680.4936064738 13887400.503415149, -2072640.3012276092 13887250.503415149))",5,4
"POLYGON ((-2072501.5515148614 13888923.345306708, -2072541.743893726 13888773.345306708, -2072651.5515148614 13888663.537685573, -2072801.5515148614 13888623.345306708, -2072951.5515148614 13888663.537685573, -2073061.3591359968 13888773.345306708, -2073101.5515148614 13888923.345306708, -2073061.3591359968 13889073.345306708, -2072951.5515148614 13889183.152927842, -2072801.5515148614 13889223.345306708, -2072651.5515148614 13889183.152927842, -2072541.743893726 13889073.345306708, -2072501.5515148614 13888923.345306708))",98,4
"POLYGON ((-2072868.479469499 13887774.290736714, -2072908.6718483637 13887624.290736714, -2073018.479469499 13887514.48311558, -2073168.479469499 13887474.290736714, -2073318.479469499 13887514.48311558, -2073428.2870906345 13887624.290736714, -2073468.479469499 13887774.290736714, -2073428.2870906345 13887924.290736714, -2073318.479469499 13888034.098357849, -2073168.479469499 13888074.290736714, -2073018.479469499 13888034.098357849, -2072908.6718483637 13887924.290736714, -2072868.479469499 13887774.290736714))",166,4
"POLYGON ((-2072386.9679799676 13887682.616286766, -2072427.1603588322 13887532.616286766, -2072536.9679799676 13887422.808665631, -2072686.9679799676 13887382.616286766, -2072836.9679799676 13887422.808665631, -2072946.775601103 13887532.616286766, -2072986.9679799676 13887682.616286766, -2072946.775601103 13887832.616286766, -2072836.9679799676 13887942.4239079, -2072686.9679799676 13887982.616286766, -2072536.9679799676 13887942.4239079, -2072427.1603588322 13887832.616286766, -2072386.9679799676 13887682.616286766))",29,4
"POLYGON ((-2072007.1411520266 13889038.40244219, -2072047.3335308912 13888888.40244219, -2072157.1411520266 13888778.594821056, -2072307.1411520266 13888738.40244219, -2072457.1411520266 13888778.594821056, -2072566.948773162 13888888.40244219, -2072607.1411520266 13889038.40244219, -2072566.948773162 13889188.40244219, -2072457.1411520266 13889298.210063325, -2072307.1411520266 13889338.40244219, -2072157.1411520266 13889298.210063325, -2072047.3335308912 13889188.40244219, -2072007.1411520266 13889038.40244219))",86,4
"POLYGON ((-2072747.9888923531 13887332.8894156, -2072788.1812712178 13887182.8894156, -2072897.9888923531 13887073.081794465, -2073047.9888923531 13887032.8894156, -2073197.9888923531 13887073.081794465, -2073307.7965134885 13887182.8894156, -2073347.9888923531 13887332.8894156, -2073307.7965134885 13887482.8894156, -2073197.9888923531 13887592.697036734, -2073047.9888923531 13887632.8894156, -2072897.9888923531 13887592.697036734, -2072788.1812712178 13887482.8894156, -2072747.9888923531 13887332.8894156))",8,4
"POLYGON ((-2072908.482914077 13887714.054470586, -2072948.6752929415 13887564.054470586, -2073058.482914077 13887454.246849451, -2073208.482914077 13887414.054470586, -2073358.482914077 13887454.246849451, -2073468.2905352123 13887564.054470586, -2073508.482914077 13887714.054470586, -2073468.2905352123 13887864.054470586, -2073358.482914077 13887973.86209172, -2073208.482914077 13888014.054470586, -2073058.482914077 13887973.86209172, -2072948.6752929415 13887864.054470586, -2072908.482914077 13887714.054470586))",163,4
"POLYGON ((-2072965.919348549 13887618.20616324, -2073006.1117274137 13887468.20616324, -2073115.919348549 13887358.398542106, -2073265.919348549 13887318.20616324, -2073415.919348549 13887358.398542106, -2073525.7269696845 13887468.20616324, -2073565.919348549 13887618.20616324, -2073525.7269696845 13887768.20616324, -2073415.919348549 13887878.013784375, -2073265.919348549 13887918.20616324, -2073115.919348549 13887878.013784375, -2073006.1117274137 13887768.20616324, -2072965.919348549 13887618.20616324))",149,4
"POLYGON ((-2072404.8257019753 13887776.87963759, -2072445.01808084 13887626.87963759, -2072554.8257019753 13887517.072016455, -2072704.8257019753 13887476.87963759, -2072854.8257019753 13887517.072016455, -2072964.6333231106 13887626.87963759, -2073004.8257019753 13887776.87963759, -2072964.6333231106 13887926.87963759, -2072854.8257019753 13888036.687258724, -2072704.8257019753 13888076.87963759, -2072554.8257019753 13888036.687258724, -2072445.01808084 13887926.87963759, -2072404.8257019753 13887776.87963759))",181,4
"POLYGON ((-2072121.4772880785 13888764.149182698, -2072161.6696669431 13888614.149182698, -2072271.4772880785 13888504.341561563, -2072421.4772880785 13888464.149182698, -2072571.4772880785 13888504.341561563, -2072681.284909214 13888614.149182698, -2072721.4772880785 13888764.149182698, -2072681.284909214 13888914.149182698, -2072571.4772880785 13889023.956803832, -2072421.4772880785 13889064.149182698, -2072271.4772880785 13889023.956803832, -2072161.6696669431 13888914.149182698, -2072121.4772880785 13888764.149182698))",89,4
"POLYGON ((-2072257.8764885457 13889180.840472648, -2072298.0688674103 13889030.840472648, -2072407.8764885457 13888921.032851513, -2072557.8764885457 13888880.840472648, -2072707.8764885457 13888921.032851513, -2072817.684109681 13889030.840472648, -2072857.8764885457 13889180.840472648, -2072817.684109681 13889330.840472648, -2072707.8764885457 13889440.648093782, -2072557.8764885457 13889480.840472648, -2072407.8764885457 13889440.648093782, -2072298.0688674103 13889330.840472648, -2072257.8764885457 13889180.840472648))",119,4
"POLYGON ((-2072378.6080806588 13888767.894067608, -2072418.8004595235 13888617.894067608, -2072528.6080806588 13888508.086446473, -2072678.6080806588 13888467.894067608, -2072828.6080806588 13888508.086446473, -2072938.4157017942 13888617.894067608, -2072978.6080806588 13888767.894067608, -2072938.4157017942 13888917.894067608, -2072828.6080806588 13889027.701688742, -2072678.6080806588 13889067.894067608, -2072528.6080806588 13889027.701688742, -2072418.8004595235 13888917.894067608, -2072378.6080806588 13888767.894067608))",93,4
"POLYGON ((-2072464.1699211209 13887721.780780163, -2072504.3622999855 13887571.780780163, -2072614.1699211209 13887461.973159028, -2072764.1699211209 13887421.780780163, -2072914.1699211209 13887461.973159028, -2073023.9775422562 13887571.780780163, -2073064.1699211209 13887721.780780163, -2073023.9775422562 13887871.780780163, -2072914.1699211209 13887981.588401297, -2072764.1699211209 13888021.780780163, -2072614.1699211209 13887981.588401297, -2072504.3622999855 13887871.780780163, -2072464.1699211209 13887721.780780163))",169,4
"POLYGON ((-2072736.1137137604 13888015.361445684, -2072776.306092625 13887865.361445684, -2072886.1137137604 13887755.55382455, -2073036.1137137604 13887715.361445684, -2073186.1137137604 13887755.55382455, -2073295.9213348958 13887865.361445684, -2073336.1137137604 13888015.361445684, -2073295.9213348958 13888165.361445684, -2073186.1137137604 13888275.169066818, -2073036.1137137604 13888315.361445684, -2072886.1137137604 13888275.169066818, -2072776.306092625 13888165.361445684, -2072736.1137137604 13888015.361445684))",75,4
"POLYGON ((-2072410.752610124 13888794.509687772, -2072450.9449889886 13888644.509687772, -2072560.752610124 13888534.702066638, -2072710.752610124 13888494.509687772, -2072860.752610124 13888534.702066638, -2072970.5602312593 13888644.509687772, -2073010.752610124 13888794.509687772, -2072970.5602312593 13888944.509687772, -2072860.752610124 13889054.317308906, -2072710.752610124 13889094.509687772, -2072560.752610124 13889054.317308906, -2072450.9449889886 13888944.509687772, -2072410.752610124 13888794.509687772))",94,4
"POLYGON ((-2072903.0327842077 13887869.328443201, -2072943.2251630723 13887719.328443201, -2073053.0327842077 13887609.520822067, -2073203.0327842077 13887569.328443201, -2073353.0327842077 13887609.520822067, -2073462.840405343 13887719.328443201, -2073503.0327842077 13887869.328443201, -2073462.840405343 13888019.328443201, -2073353.0327842077 13888129.136064336, -2073203.0327842077 13888169.328443201, -2073053.0327842077 13888129.136064336, -2072943.2251630723 13888019.328443201, -2072903.0327842077 13887869.328443201))",187,4
"POLYGON ((-2072448.1403913675 13888846.868201282, -2072488.332770232 13888696.868201282, -2072598.1403913675 13888587.060580147, -2072748.1403913675 13888546.868201282, -2072898.1403913675 13888587.060580147, -2073007.9480125029 13888696.868201282, -2073048.1403913675 13888846.868201282, -2073007.9480125029 13888996.868201282, -2072898.1403913675 13889106.675822416, -2072748.1403913675 13889146.868201282, -2072598.1403913675 13889106.675822416, -2072488.332770232 13888996.868201282, -2072448.1403913675 13888846.868201282))",127,4
"POLYGON ((-2072454.1354994837 13887600.293970024, -2072494.3278783483 13887450.293970024, -2072604.1354994837 13887340.48634889, -2072754.1354994837 13887300.293970024, -2072904.1354994837 13887340.48634889, -2073013.943120619 13887450.293970024, -2073054.1354994837 13887600.293970024, -2073013.943120619 13887750.293970024, -2072904.1354994837 13887860.101591159, -2072754.1354994837 13887900.293970024, -2072604.1354994837 13887860.101591159, -2072494.3278783483 13887750.293970024, -2072454.1354994837 13887600.293970024))",52,4
"POLYGON ((-2072448.625117639 13887689.965392515, -2072488.8174965037 13887539.965392515, -2072598.625117639 13887430.15777138, -2072748.625117639 13887389.965392515, -2072898.625117639 13887430.15777138, -2073008.4327387745 13887539.965392515, -2073048.625117639 13887689.965392515, -2073008.4327387745 13887839.965392515, -2072898.625117639 13887949.77301365, -2072748.625117639 13887989.965392515, -2072598.625117639 13887949.77301365, -2072488.8174965037 13887839.965392515, -2072448.625117639 13887689.965392515))",25,4
"POLYGON ((-2072476.7027249215 13887526.281451873, -2072516.8951037861 13887376.281451873, -2072626.7027249215 13887266.473830739, -2072776.7027249215 13887226.281451873, -2072926.7027249215 13887266.473830739, -2073036.510346057 13887376.281451873, -2073076.7027249215 13887526.281451873, -2073036.510346057 13887676.281451873, -2072926.7027249215 13887786.089073008, -2072776.7027249215 13887826.281451873, -2072626.7027249215 13887786.089073008, -2072516.8951037861 13887676.281451873, -2072476.7027249215 13887526.281451873))",55,4
"POLYGON ((-2072933.7304715859 13887314.18805225, -2072973.9228504505 13887164.18805225, -2073083.7304715859 13887054.380431116, -2073233.7304715859 13887014.18805225, -2073383.7304715859 13887054.380431116, -2073493.5380927213 13887164.18805225, -2073533.7304715859 13887314.18805225, -2073493.5380927213 13887464.18805225, -2073383.7304715859 13887573.995673385, -2073233.7304715859 13887614.18805225, -2073083.7304715859 13887573.995673385, -2072973.9228504505 13887464.18805225, -2072933.7304715859 13887314.18805225))",143,4
"POLYGON ((-2073555.3718454218 13887140.269920181, -2073595.5642242865 13886990.269920181, -2073705.3718454218 13886880.462299047, -2073855.3718454218 13886840.269920181, -2074005.3718454218 13886880.462299047, -2074115.1794665572 13886990.269920181, -2074155.3718454218 13887140.269920181, -2074115.1794665572 13887290.269920181, -2074005.3718454218 13887400.077541316, -2073855.3718454218 13887440.269920181, -2073705.3718454218 13887400.077541316, -2073595.5642242865 13887290.269920181, -2073555.3718454218 13887140.269920181))",45,4
"POLYGON ((-2072454.2554502669 13887692.357601972, -2072494.4478291315 13887542.357601972, -2072604.2554502669 13887432.549980838, -2072754.2554502669 13887392.357601972, -2072904.2554502669 13887432.549980838, -2073014.0630714023 13887542.357601972, -2073054.2554502669 13887692.357601972, -2073014.0630714023 13887842.357601972, -2072904.2554502669 13887952.165223107, -2072754.2554502669 13887992.357601972, -2072604.2554502669 13887952.165223107, -2072494.4478291315 13887842.357601972, -2072454.2554502669 13887692.357601972))",24,4
"POLYGON ((-2072498.3484124641 13887405.59086052, -2072538.5407913288 13887255.59086052, -2072648.3484124641 13887145.783239385, -2072798.3484124641 13887105.59086052, -2072948.3484124641 13887145.783239385, -2073058.1560335995 13887255.59086052, -2073098.3484124641 13887405.59086052, -2073058.1560335995 13887555.59086052, -2072948.3484124641 13887665.398481654, -2072798.3484124641 13887705.59086052, -2072648.3484124641 13887665.398481654, -2072538.5407913288 13887555.59086052, -2072498.3484124641 13887405.59086052))",133,4
"POLYGON ((-2073260.6685141823 13887263.120297007, -2073300.860893047 13887113.120297007, -2073410.6685141823 13887003.312675873, -2073560.6685141823 13886963.120297007, -2073710.6685141823 13887003.312675873, -2073820.4761353177 13887113.120297007, -2073860.6685141823 13887263.120297007, -2073820.4761353177 13887413.120297007, -2073710.6685141823 13887522.927918142, -2073560.6685141823 13887563.120297007, -2073410.6685141823 13887522.927918142, -2073300.860893047 13887413.120297007, -2073260.6685141823 13887263.120297007))",201,4
"POLYGON ((-2072415.9367696356 13887979.908237861, -2072456.1291485003 13887829.908237861, -2072565.9367696356 13887720.100616727, -2072715.9367696356 13887679.908237861, -2072865.9367696356 13887720.100616727, -2072975.744390771 13887829.908237861, -2073015.9367696356 13887979.908237861, -2072975.744390771 13888129.908237861, -2072865.9367696356 13888239.715858996, -2072715.9367696356 13888279.908237861, -2072565.9367696356 13888239.715858996, -2072456.1291485003 13888129.908237861, -2072415.9367696356 13887979.908237861))",179,4
"POLYGON ((-2072322.480390749 13887903.046664972, -2072362.6727696136 13887753.046664972, -2072472.480390749 13887643.239043837, -2072622.480390749 13887603.046664972, -2072772.480390749 13887643.239043837, -2072882.2880118843 13887753.046664972, -2072922.480390749 13887903.046664972, -2072882.2880118843 13888053.046664972, -2072772.480390749 13888162.854286106, -2072622.480390749 13888203.046664972, -2072472.480390749 13888162.854286106, -2072362.6727696136 13888053.046664972, -2072322.480390749 13887903.046664972))",186,4
"POLYGON ((-2073109.9858828406 13887083.435740193, -2073150.1782617052 13886933.435740193, -2073259.9858828406 13886823.628119059, -2073409.9858828406 13886783.435740193, -2073559.9858828406 13886823.628119059, -2073669.793503976 13886933.435740193, -2073709.9858828406 13887083.435740193, -2073669.793503976 13887233.435740193, -2073559.9858828406 13887343.243361328, -2073409.9858828406 13887383.435740193, -2073259.9858828406 13887343.243361328, -2073150.1782617052 13887233.435740193, -2073109.9858828406 13887083.435740193))",192,4
"POLYGON ((-2072446.608726489 13889120.997632315, -2072486.8011053535 13888970.997632315, -2072596.608726489 13888861.190011181, -2072746.608726489 13888820.997632315, -2072896.608726489 13888861.190011181, -2073006.4163476243 13888970.997632315, -2073046.608726489 13889120.997632315, -2073006.4163476243 13889270.997632315, -2072896.608726489 13889380.80525345, -2072746.608726489 13889420.997632315, -2072596.608726489 13889380.80525345, -2072486.8011053535 13889270.997632315, -2072446.608726489 13889120.997632315))",129,4
"POLYGON ((-2072872.4672894613 13887959.023257839, -2072912.659668326 13887809.023257839, -2073022.4672894613 13887699.215636704, -2073172.4672894613 13887659.023257839, -2073322.4672894613 13887699.215636704, -2073432.2749105967 13887809.023257839, -2073472.4672894613 13887959.023257839, -2073432.2749105967 13888109.023257839, -2073322.4672894613 13888218.830878973, -2073172.4672894613 13888259.023257839, -2073022.4672894613 13888218.830878973, -2072912.659668326 13888109.023257839, -2072872.4672894613 13887959.023257839))",177,4
"POLYGON ((-2073002.645969574 13887307.872400174, -2073042.8383484387 13887157.872400174, -2073152.645969574 13887048.06477904, -2073302.645969574 13887007.872400174, -2073452.645969574 13887048.06477904, -2073562.4535907095 13887157.872400174, -2073602.645969574 13887307.872400174, -2073562.4535907095 13887457.872400174, -2073452.645969574 13887567.680021308, -2073302.645969574 13887607.872400174, -2073152.645969574 13887567.680021308, -2073042.8383484387 13887457.872400174, -2073002.645969574 13887307.872400174))",141,4
"POLYGON ((-2072347.974887639 13888743.16322689, -2072388.1672665037 13888593.16322689, -2072497.974887639 13888483.355605755, -2072647.974887639 13888443.16322689, -2072797.974887639 13888483.355605755, -2072907.7825087744 13888593.16322689, -2072947.974887639 13888743.16322689, -2072907.7825087744 13888893.16322689, -2072797.974887639 13889002.970848024, -2072647.974887639 13889043.16322689, -2072497.974887639 13889002.970848024, -2072388.1672665037 13888893.16322689, -2072347.974887639 13888743.16322689))",112,4
"POLYGON ((-2072807.6708041118 13887848.382634811, -2072847.8631829764 13887698.382634811, -2072957.6708041118 13887588.575013677, -2073107.6708041118 13887548.382634811, -2073257.6708041118 13887588.575013677, -2073367.4784252471 13887698.382634811, -2073407.6708041118 13887848.382634811, -2073367.4784252471 13887998.382634811, -2073257.6708041118 13888108.190255946, -2073107.6708041118 13888148.382634811, -2072957.6708041118 13888108.190255946, -2072847.8631829764 13887998.382634811, -2072807.6708041118 13887848.382634811))",71,4
